Wall time,Step,Value
1652951311.380466,131,-0.7566385865211487
1652951311.6875484,167,-0.6945773363113403
1652951312.0120957,203,-0.6525738835334778
1652951312.2872267,239,-0.5617169737815857
1652951312.5522,275,-0.565441370010376
1652951312.7974913,311,-0.4206624925136566
1652951313.050018,347,-0.36689493060112
1652951313.2846897,383,-0.3901651203632355
1652951313.4899013,419,-0.42156094312667847
1652951313.7073154,455,-0.3359293043613434
1652951313.9230163,491,-0.2370353639125824
1652951314.1501935,528,-0.2068052440881729
1652951314.3714652,564,-0.2742210626602173
1652951314.5903063,601,-0.10835009068250656
1652951314.8188877,637,-0.22627755999565125
1652951315.0283325,673,-0.10120393335819244
1652951315.2428627,709,-0.06961756199598312
1652951315.4544508,745,0.03304452449083328
1652951315.6779132,781,0.07558642327785492
1652951315.9182565,817,0.002675906987860799
1652951316.1486702,853,-0.09088403731584549
1652951316.3729134,889,0.03189058601856232
1652951316.603777,925,0.12920525670051575
1652951316.8247368,961,0.15760427713394165
1652951317.1401763,1017,-0.6537817120552063
1652951317.5958607,1089,-0.39372801780700684
1652951318.0352771,1161,-0.5379586219787598
1652951318.5361333,1246,-1.5592914819717407
1652951319.083417,1335,-1.8910523653030396
1652951319.6585917,1424,-2.4816908836364746
1652951320.2241707,1514,-3.0026285648345947
1652951320.7724168,1604,-3.506005048751831
1652951321.3259203,1693,-3.953401803970337
1652951321.8795896,1784,-4.155917644500732
1652951322.1578674,1812,-4.867784023284912
1652951322.3824258,1840,-5.166445732116699
1652951322.5926106,1868,-4.867595672607422
1652951322.7662976,1896,-4.9518818855285645
1652951322.9405818,1924,-5.279316425323486
1652951323.123841,1952,-4.812318325042725
1652951323.3166213,1980,-5.280778884887695
1652951323.4934928,2008,-4.914570331573486
1652951323.681893,2036,-5.39332389831543
1652951323.8588343,2064,-5.498297214508057
1652951324.037633,2092,-5.566205024719238
1652951324.215877,2120,-5.662082672119141
1652951324.3886592,2148,-5.790938854217529
1652951324.5641809,2176,-5.770575046539307
1652951324.7451563,2204,-5.364376544952393
