interaction,mean,upper,lower
4700,-15.45230170127034,-11.214683768039873,-19.689919634500807
4800,-15.86250488567461,-11.674299977063368,-20.05070979428585
4900,-16.217585761549905,-12.037674514540207,-20.397497008559604
5000,-16.51424786024176,-12.257444217065906,-20.771051503417613
5100,-16.931305480257596,-12.753068427803768,-21.109542532711423
5200,-17.335441559304606,-13.159484219768453,-21.51139889884076
5300,-17.68870145778174,-13.441202103966313,-21.936200811597168
5400,-18.055172003299468,-13.767744460948926,-22.34259954565001
5500,-18.40573480379331,-14.020811114548708,-22.790658493037917
5600,-18.737396067908726,-14.253532622170692,-23.22125951364676
5700,-19.05645867510889,-14.527015704397892,-23.585901645819888
5800,-19.410972331639417,-14.858236828956656,-23.96370783432218
5900,-19.761091086406235,-15.155064015905666,-24.367118156906805
6000,-20.119182205149535,-15.448792707438262,-24.78957170286081
6100,-20.48423867810487,-15.7468644488557,-25.22161290735404
6200,-20.81670694214845,-16.012978176300734,-25.620435707996165
6300,-21.182140259434682,-16.335687505548357,-26.028593013321007
6400,-21.411551183467573,-16.427280289894075,-26.39582207704107
6500,-21.722657634399688,-16.645199888439052,-26.800115380360324
6600,-22.045814189531455,-16.87490623190623,-27.21672214715668
6700,-22.400062700235587,-17.17616102797215,-27.623964372499024
6800,-22.720426002502453,-17.437975812500103,-28.002876192504804
6900,-23.00973944930436,-17.636843525381046,-28.38263537322767
7000,-23.32346765961903,-17.845982619317596,-28.800952699920465
7100,-23.62088386429943,-18.029759962006953,-29.212007766591906
7200,-23.950148625239827,-18.26039368682063,-29.639903563659022
7300,-24.277955725872566,-18.491639478408636,-30.064271973336496
7400,-24.60680795145566,-18.72763000799453,-30.48598589491679
7500,-24.898793966239786,-18.920442146616825,-30.877145785862748
7600,-25.193635275755895,-19.124066753443408,-31.263203798068382
7700,-25.51242487076187,-19.369473121894547,-31.65537661962919
7800,-25.85248230704795,-19.622063733922847,-32.08290088017306
7900,-26.18691899254062,-19.84598220420542,-32.52785578087582
8000,-26.507597233186367,-20.027775260930078,-32.987419205442656
8100,-26.860248761719895,-20.27755496305608,-33.44294256038371
8200,-27.249543028345624,-20.60065573234494,-33.89843032434631
8300,-27.57161071443352,-20.808064446077395,-34.33515698278964
8400,-27.844635708997735,-20.947056051030064,-34.74221536696541
8500,-28.11804570086353,-21.102866227851678,-35.13322517387538
8600,-28.446003477094997,-21.36517479416844,-35.526832160021556
8700,-28.75681570639078,-21.571391001139517,-35.94224041164204
8800,-29.045040040988123,-21.721174181138394,-36.36890590083785
8900,-29.382290119106404,-21.954813352595398,-36.80976688561741
9000,-29.68630588073957,-22.100661476344683,-37.27195028513446
9100,-30.058890188188336,-22.418373819486867,-37.699406556889805
9200,-30.315802864826157,-22.487353718296667,-38.14425201135565
9300,-30.653054022692345,-22.736878080070706,-38.56922996531398
9400,-30.97481870700013,-22.927906701355376,-39.02173071264488
9500,-31.34381527058241,-23.160081253720286,-39.527549287444536
9600,-31.65990273747523,-23.27593680445868,-40.04386867049178
9700,-31.986855087782818,-23.452797258967287,-40.52091291659835
9800,-32.32819118104255,-23.752526073847562,-40.903856288237534
9900,-32.63989522323861,-24.00522069203645,-41.274569754440776
10000,-32.873362986897334,-24.074833388340384,-41.67189258545429
10100,-33.18023411097573,-24.33206344948332,-42.02840477246814
10200,-33.509827238373525,-24.572193363871595,-42.44746111287546
10300,-33.904451828583426,-24.91558240689924,-42.89332125026761
10400,-34.224295902928105,-25.132823929842253,-43.31576787601396
10500,-34.46081119500761,-25.16454719447404,-43.75707519554118
10600,-34.77837651676449,-25.377883892670784,-44.1788691408582
10700,-35.08914077705509,-25.630948699267638,-44.54733285484255
10800,-35.28939744723388,-25.617570857411362,-44.9612240370564
10900,-35.590256553981774,-25.835149332286612,-45.34536377567694
11000,-35.839847823031825,-25.883341930754007,-45.79635371530964
11100,-36.19244489852973,-26.214691504637315,-46.17019829242214
11200,-36.43321789261823,-26.30582534033136,-46.5606104449051
11300,-36.739477266777826,-26.537311240040673,-46.94164329351498
11400,-37.028219106781336,-26.720203578968935,-47.33623463459374
11500,-37.27255902794872,-26.752968091042504,-47.79214996485493
11600,-37.560799392868844,-26.90240349735918,-48.21919528837851
11700,-37.908818576035486,-27.210556755167133,-48.60708039690384
11800,-38.228957999112765,-27.47067958753611,-48.98723641068942
11900,-38.450937493025094,-27.532848649959657,-49.36902633609053
12000,-38.68231999796851,-27.647407235143028,-49.717232760794
12100,-38.93305655829054,-27.798756471289636,-50.06735664529144
12200,-39.199087179660275,-27.907108528392964,-50.49106583092758
12300,-39.48192634868247,-28.077995163760114,-50.88585753360483
12400,-39.7991181668584,-28.27501131535243,-51.32322501836437
12500,-40.13746058713486,-28.508748150388303,-51.76617302388142
12600,-40.45305624364088,-28.74840307954337,-52.157709407738395
12700,-40.73715247389569,-28.922468544677212,-52.551836403114166
12800,-40.94765391471954,-28.930454526284265,-52.96485330315481
12900,-41.22207366100314,-29.111183047208407,-53.33296427479787
13000,-41.554308090633185,-29.416557728258,-53.69205845300837
13100,-41.8921262631589,-29.70908814489269,-54.07516438142511
13200,-42.13651314467967,-29.76409609881697,-54.508930190542365
13300,-42.462898944151696,-30.132561542981165,-54.79323634532223
13400,-42.618021633334024,-30.081281870384757,-55.15476139628329
13500,-42.822297022836196,-30.19553286837992,-55.44906117729247
13600,-43.02567961741494,-30.277145643344582,-55.77421359148529
13700,-43.26683674225505,-30.439266741817995,-56.09440674269211
13800,-43.54884306204976,-30.72712569169468,-56.370560432404844
13900,-43.77494478586107,-30.816149271813735,-56.7337402999084
14000,-44.103220049488854,-31.02642786122782,-57.18001223774989
14100,-44.401309133809676,-31.182800782216805,-57.61981748540255
14200,-44.65653361410519,-31.30683043014458,-58.00623679806581
14300,-44.989514819692715,-31.62912078991426,-58.34990884947117
14400,-45.17956397713644,-31.691605590350648,-58.66752236392223
14500,-45.400622511200545,-31.87149513778259,-58.9297498846185
14600,-45.617700585282925,-31.992309767215126,-59.243091403350725
14700,-45.851629122378334,-32.14941041519643,-59.55384782956024
14800,-46.09882155729018,-32.27568708786981,-59.921956026710546
14900,-46.404705053853796,-32.55216711728216,-60.25724299042543
15000,-46.60039488356397,-32.49135763637763,-60.709432130750315
15100,-46.83640162543702,-32.60705441858998,-61.06574883228406
15200,-47.130307980945936,-32.879569851356244,-61.38104611053563
15300,-47.331915786437605,-32.91275885356407,-61.75107271931114
15400,-47.51445492645614,-32.935762185991415,-62.09314766692086
15500,-47.77433325186966,-33.162285338914316,-62.38638116482501
15600,-48.02373859411661,-33.367308967486224,-62.68016822074699
15700,-48.2691761609012,-33.58529156305203,-62.953060758750375
15800,-48.416524687093236,-33.50228462634705,-63.330764747839424
15900,-48.68900890020845,-33.78551722738943,-63.59250057302747
16000,-48.92054977001327,-33.91560581760793,-63.9254937224186
16100,-49.16260642747578,-34.06028121106628,-64.26493164388528
16200,-49.393525055882364,-34.190662887749326,-64.5963872240154
16300,-49.629508265820945,-34.346748963455866,-64.91226756818602
16400,-49.887501760607314,-34.49564418808735,-65.27935933312727
16500,-50.13997655336621,-34.60435302436996,-65.67560008236245
16600,-50.41084285990622,-34.742641849217335,-66.0790438705951
