interaction,mean,upper,lower
500,0.05438185098685071,0.10245487886826576,0.006308823105435658
600,0.03941055356875158,0.07480161321333176,0.004019493924171405
700,0.03179328004382466,0.054429725974275305,0.009156834113374014
800,0.034498083321847936,0.05625987561334819,0.012736291030347676
900,0.03812364767848315,0.058405625757843235,0.017841669599123065
1000,0.041052221084029374,0.06113641630864251,0.020968025859416237
1100,0.043817845683801634,0.06528332123274697,0.0223523701348563
1200,0.04775763755825518,0.07142157825670493,0.02409369685980542
1300,0.05374041824221661,0.08178421846517112,0.025696618019262114
1400,0.06003752184715141,0.09339798737268383,0.026677056321618986
1500,0.06761308100908762,0.10532358215493812,0.029902579863237133
1600,0.0755383822881348,0.1176273218291422,0.03344944274712739
1700,0.08327613048714606,0.13006969757233044,0.03648256340196168
1800,0.09029762355666261,0.1445926902621741,0.03600255685115112
1900,0.09713294054760555,0.15980661906456972,0.03445926203064137
2000,0.10477588641372693,0.17543219767298368,0.034119575154470186
2100,0.11241853226071105,0.1896113753217899,0.035225689199632204
2200,0.11998244733926249,0.20364985194095586,0.03631504273756911
2300,0.12630069566852556,0.21744775864875598,0.03515363268829513
2400,0.13202071767960838,0.2313613646926165,0.03268007066660025
2500,0.13519253844189347,0.23679208252600129,0.03359299435778565
2600,0.13795215386904308,0.24181345734750187,0.03409085039058431
2700,0.14077234819974035,0.2468415697723388,0.03470312662714192
2800,0.1439958651507704,0.2523206272497784,0.035671103051762396
2900,0.1486401378519973,0.26174521498018866,0.03553506072380598
3000,0.15280910698444225,0.27112899706991633,0.03448921689896815
3100,0.15675952430736184,0.28047454185948795,0.03304450675523572
3200,0.16259484631346371,0.28980274528792777,0.035386947338999664
3300,0.17310047830066233,0.30190613655352294,0.04429482004780172
3400,0.17812542525524117,0.31449700653228824,0.041753843978194094
3500,0.18761156049445,0.33363498824227156,0.0415881327466284
3600,0.20513084985638325,0.37006508291961215,0.040196616793154366
3700,0.2269877225757832,0.41854917465319824,0.03542627049836816
3800,0.25064904018944667,0.46906376197626953,0.03223431840262378
3900,0.2779809095167901,0.5229569514031025,0.033004867630477774
4000,0.29878247354785953,0.57019345728117,0.02737148981454901
4100,0.312239978555107,0.6056380762252824,0.018841880884931606
4200,0.31890839036324564,0.6226680658639221,0.01514871486256919
4300,0.32375221886270317,0.6369607273436595,0.01054371038174684
4400,0.3281846026778604,0.6499997603618247,0.006369444993896134
4500,0.33499006875528403,0.664566367690684,0.005413769819884062
4600,0.3393148245803648,0.6685414712313069,0.010088177929422681
4700,0.34353253388356897,0.6730230450070829,0.014042022760055117
4800,0.34773159161148215,0.6780383887201292,0.017424794502835073
4900,0.35358097292720647,0.684498468118063,0.022663477736349857
5000,0.3598958301266725,0.6916049745861117,0.028186685667233202
5100,0.36606301144309783,0.6931326764030922,0.038993346483103486
5200,0.371315760419459,0.6978738885845197,0.04475763225439838
5300,0.3767777911629645,0.705699292743029,0.04785628958290006
5400,0.38137475054385994,0.7143315841005042,0.04841791698721565
5500,0.38366954521430496,0.7183322675863147,0.049006822842295183
5600,0.3855430416225479,0.7222676428998162,0.0488184403452796
5700,0.38418503897760165,0.7233090142869241,0.04506106366827922
5800,0.38549761469382027,0.7260628291576643,0.0449324002299763
5900,0.3936408473276126,0.745718166691595,0.041563527963630276
6000,0.4093291908956891,0.7767565438202864,0.041901837971091815
6100,0.42572350455880786,0.8103447994428638,0.04110220967475198
6200,0.44890250869267145,0.8577107081286554,0.040094309256687555
