interaction,mean,upper,lower
1,-3.065685123205185,-0.3614848781733282,-5.769885368237041
1001,-1.837597815087065,0.034795278397422136,-3.7099909085715526
2001,-0.6095105069689453,0.4759940591476346,-1.6950150730855251
3001,0.6185768011491746,1.1931129312793565,0.04404067101899278
4001,1.8466641092672944,2.827057245628148,0.8662709729064408
5001,3.6223772580502556,4.953076209513509,2.291678306587002
6001,5.456245363363996,7.276863465489712,3.6356272612382794
7001,7.461031116731465,9.735802181189825,5.186260052273105
8001,9.494569371640683,12.725400551900204,6.263738191381162
9001,12.07976747788489,15.508322154172623,8.651212801597156
10001,14.796053073555232,18.939471146568813,10.652635000541649
11001,17.69401452243328,21.98777165723422,13.400257387632344
12001,20.649347293376923,25.510722936691902,15.787971650061944
13001,24.01908041536808,28.53311616277709,19.50504466795907
14001,27.556436151266098,32.72269625650263,22.390176046029566
15001,31.421832337975502,38.012053093486415,24.83161158246459
16001,35.453224897384644,44.0205610587552,26.88588873601409
17001,40.01231360808015,50.92821785542024,29.096409360740054
18001,44.90035576373339,59.28577128754986,30.514940239916914
19001,50.69444556832313,67.9555657590503,33.43332537759596
20001,66.99157373905182,74.3254594337077,59.65768804439593
21001,73.01202507615089,78.51412901309959,67.50992113920219
22001,79.03247641324997,83.32111037339192,74.74384245310802
23001,85.05292775034904,89.31245588331959,80.7933996173785
24001,91.07337908744812,96.50723073682542,85.63952743807081
25001,97.44188465476036,105.4872039010761,89.39656540844462
26001,104.28321861028671,116.70759044629959,91.85884677427383
27001,110.34981347024441,125.62511950381608,95.07450743667275
28001,115.13067110776902,130.61898796428005,99.64235425125798
29001,120.27656664252281,135.83176450507125,104.72136877997437
30001,126.1703446984291,141.3876680138683,110.95302138298992
31001,131.5685378342867,147.34361799540636,115.79345767316704
32001,135.69236974716188,153.23436945407917,118.15037004024458
33001,139.59321160912515,159.31788224374463,119.86854097450565
34001,142.75587950944902,161.50248167245775,124.00927734644029
35001,146.54986028671266,164.86360644526548,128.23611412815984
36001,153.14357643127443,169.86367957763827,136.42347328491059
37001,159.56566885709762,176.00604152959195,143.1252961846033
38001,164.89744589328765,183.11629977545908,146.67859201111622
39001,170.3913895070553,191.21876139615887,149.56401761795172
40001,196.03609876632692,206.52638189440663,185.5458156382472
41001,201.9226460337639,210.10702451883756,193.73826754869023
42001,207.80919330120088,214.71841044851425,200.8999761538875
43001,213.69574056863786,220.9280107041244,206.46347043315131
44001,219.58228783607484,228.5650157267939,210.5995599453558
45001,225.46883510351182,236.99655338281076,213.94111682421288
46001,232.9478420972824,244.0086500193818,221.887034175183
47001,240.52131704092025,251.5976678520045,229.444966229836
48001,247.2040165901184,260.61901281986604,233.7890203603708
49001,253.78332256674767,270.6205975004059,236.94604763308948
50001,259.9960983157158,277.3081560349661,242.68404059646554
51001,266.14317525029185,284.72372792241543,247.5626225781683
52001,270.66200706958773,292.79677265339376,248.5272414857817
53001,274.7737776100636,301.75799203173307,247.78956318839408
54001,278.67618975639346,304.3151217933303,253.0372577194566
55001,282.50955817699435,305.05034841791166,259.96876793607703
56001,285.4980629920959,308.32358931576766,262.6725366684242
57001,288.13134106397627,313.74694541930387,262.51573670864866
58001,289.14959330558776,314.502052270749,263.7971343404265
59001,289.3209417581558,313.2370752195226,265.40480829678904
60001,303.983521938324,326.48355820740784,281.4834856692401
61001,306.26057732105255,323.68381660026057,288.83733804184453
62001,308.5376327037811,321.12855894070583,295.9467064668564
63001,310.8146880865097,319.2490287056402,302.3803474673792
64001,313.0917434692383,319.52519522611374,306.6582917123628
65001,315.36879885196686,323.692561401996,307.0450363019377
66001,316.96661891937254,328.88864836966326,305.0445894690818
67001,317.7798050880432,333.46094717287247,302.0986630032139
68001,318.1725476741791,334.20624802566584,302.13884732269236
69001,317.9750521540642,330.5220903441531,305.4280139639753
70001,318.7647428035736,331.53771490968273,305.99177069746446
71001,321.2498183965683,337.00293179287826,305.4967050002583
72001,322.0762798309326,341.45858249932314,302.69397716254207
73001,319.3781861782074,343.13635780865627,295.6200145477585
74001,316.4939997911453,343.11295881150505,289.8750407707856
75001,313.11174167394637,337.95260292783826,288.2708804200545
76001,310.27570633888246,333.80635851195143,286.7450541658135
77001,309.33194278478624,331.52093679991503,287.14294876965744
78001,308.49982008934023,330.80808776699973,286.19155241168073
79001,308.19037959575655,332.5136839898436,283.8670752016695
80001,317.8161745071411,335.2065212504993,300.42582776378293
81001,317.6121373772621,331.2199037912515,304.0043709632727
82001,317.4081002473831,327.3197057413878,307.49649475337844
83001,317.2040631175041,323.6561953175976,310.7519309174106
84001,317.0000259876251,320.91685712437305,313.0831948508772
85001,316.7959888577461,321.1976467440121,312.39433097148014
86001,316.5919517278671,323.921964545678,309.26193891005624
87001,314.3347948551178,319.98473924022744,308.6848504700082
88001,312.0442539215088,318.7407216450669,305.3477861979507
89001,309.49666917324066,318.0410730921157,300.9522652543656
90001,306.93150877952576,317.5455626192189,296.3174549398326
91001,303.775392973423,316.58967874856387,290.9611071982821
92001,300.5447422504425,316.0337159550618,285.0557685458232
93001,300.7631203174591,317.9750086841522,283.55123195076595
94001,301.63845624923704,320.6809383707869,282.59597412768716
95001,302.8518323779106,323.40489114530396,282.2987736105173
96001,304.1539867401123,326.29413086548897,282.01384261473567
97001,303.6895940065384,327.5426198455791,279.8365681674977
98001,302.6173571109772,328.6886725107332,276.54604171122116
99001,302.1584133148193,328.7608122167421,275.5560144128965
