interaction,mean,upper,lower
200,13.23660909032686,19.611991412614145,6.861226768039577
300,11.754318584138044,20.538162967126425,2.9704742011496634
400,11.558399778259673,21.261674157709486,1.855125398809859
500,11.69544470692438,21.045793040423113,2.3450963734256494
600,12.205735736878287,22.134203857445655,2.277267616310919
700,12.74144745413918,22.967254838955323,2.5156400693230374
800,13.631162875140394,24.838304667541642,2.424021082739145
900,14.516418215852568,26.55070174420632,2.4821346874988155
1000,15.877273106200628,29.159804902783264,2.5947413096179925
1100,17.255151452466976,31.78725194383674,2.7230509610972113
1200,18.671020415228636,34.312645922157365,3.029394908299908
1300,19.68626804398114,35.37544384574155,3.997092242220731
1400,20.53563415761244,36.05275944391511,5.018508871309768
1500,21.531177651505367,37.22274086301087,5.839614439999867
1600,22.61174361395546,38.66486758759137,6.558619640319556
1700,23.921345578536766,40.42840068046079,7.4142904766127415
1800,25.279896448492924,42.20672692301176,8.353065973974093
1900,26.65873230632655,43.96716332035819,9.350301292294908
2000,28.068943089136138,45.57888191993982,10.559004258332457
2100,29.51007323107176,47.124537902982894,11.895608559160632
2200,30.950927465379447,48.65530367885499,13.246551251903902
2300,32.338113224897185,50.15505325087528,14.521173198919094
2400,33.21122475479701,51.79128261342703,14.631166896166985
2500,34.1236950503748,53.6400778460405,14.607312254709097
2600,35.4309459471333,55.356730184806935,15.505161709459667
2700,36.75484467979009,57.09001547221562,16.41967388736456
2800,37.94415639610369,58.5630012228726,17.32531156933479
2900,39.14033551636094,60.05824857393739,18.222422458784493
3000,40.11844311143318,61.641396154125005,18.595490068741352
3100,40.87130724728962,63.58086897601865,18.161745518560593
3200,41.7257222843304,65.34002793348067,18.11141663518013
3300,42.811761911080325,66.94113188836675,18.682391933793888
3400,43.82128521854922,68.5278145484789,19.114755888619545
3500,44.91272622051575,70.17391337867602,19.65153906235549
3600,46.041070722216375,71.85996354928676,20.222177895145997
3700,47.164268027001356,73.54146894570525,20.787067108297457
3800,48.26735237056735,75.18386106754494,21.35084367358977
3900,49.345232616815295,76.8058556519104,21.88460958172018
4000,50.45625961762892,78.47976002994452,22.432759205313335
4100,51.59476197697687,80.1838071507003,23.00571680325344
4200,52.75493100162869,81.83468666918883,23.67517533406856
4300,54.05689738860688,83.3536046795765,24.760190097637256
4400,55.42077564593177,84.73743219689192,26.10411909497163
4500,56.68662463531543,86.10194311045427,27.2713061601766
4600,57.85122914966854,87.53466856765974,28.167789731677345
