interaction,mean,upper,lower
1,4.063861829565289,19.62174890921309,-11.494025250082512
1001,7.647668126737391,45.572898657017234,-30.27756240354245
2001,14.912504288671531,76.41360059384438,-46.58859201650132
3001,15.569264404739915,69.98981175301743,-38.85128294353761
4001,18.87843001847677,71.97610367990656,-34.21924364295302
5001,19.9695651156147,64.88882089564459,-24.94969066441518
6001,25.724847392503467,72.31513905585177,-20.865444270844844
7001,32.843932890461176,86.80368574208805,-21.115819961165705
8001,39.67853825726918,96.9839573103418,-17.626880795803437
9001,48.56669845453905,103.40020075501596,-6.266803845937865
10001,57.34810608419853,114.61491269867722,0.0812994697198377
11001,66.80698324721499,130.51096707737292,3.1029994170570347
12001,77.45677738449582,149.12273189966913,5.790822869322497
13001,89.2500483586145,166.3452112817759,12.15488543545311
14001,100.50912627930423,183.8021744952997,17.216078063308757
15001,111.1171709562052,199.75912491342137,22.47521699898904
16001,123.00179131985585,217.76402451495625,28.239558124755447
17001,134.16804442404185,235.56494110597168,32.77114774211202
18001,145.46930653960226,254.48242276052622,36.456190318678296
19001,156.71740808258443,272.98286212561277,40.4519540395561
20001,258.81899902162144,262.5768237317835,255.06117431145938
21001,270.37121507325935,274.41450299324333,266.32792715327537
22001,282.10914910616344,292.48586203169174,271.73243618063515
23001,287.9739914943327,298.0708707700131,277.87711221865237
24001,294.5718370727885,305.58479933329306,283.558874812284
25001,299.3350245911735,311.89994590658995,286.7701032757571
26001,301.75529553368943,316.8818049395051,286.62878612787375
27001,299.39506345297303,317.49384739179345,281.2962795141526
28001,300.25956812203015,311.8642100191833,288.654926224877
29001,306.69238056891356,321.73460173947,291.6501593983571
30001,310.22618860922955,328.9384868007026,291.5138904177565
31001,312.86296814701444,337.3800464755428,288.34588981848606
32001,315.4251057930878,343.76561834108105,287.0845932450946
33001,319.06498813759026,350.5006993926838,287.6292768824967
34001,322.4825842808711,359.2852782090253,285.6798903527169
35001,325.90096192526846,365.98352196895587,285.81840188158105
36001,328.4238523084512,377.0361500789471,279.8115545379553
37001,332.81568840049954,388.67720949220114,276.95416730879793
38001,338.6652408483092,400.53325114621384,276.7972305504046
39001,343.8045274626143,413.9727652277242,273.6362896975044
40001,401.0290601694945,408.2122640117836,393.84585632720547
41001,412.80499007363426,415.40934980663144,410.2006303406371
42001,424.4065490716309,435.478494405283,413.33460373797874
43001,434.6793415473318,453.01838300708215,416.3403000875814
44001,443.51254401224486,466.38019553875455,420.64489248573517
45001,451.5594447659324,483.65833761134087,419.460551920524
46001,458.9301027719483,495.70682127885294,422.1533842650437
47001,469.34947675575665,508.96152202155014,429.73743148996317
48001,482.0341063904384,526.7257995592265,437.34241322165036
49001,493.91545425395236,545.973401002384,441.85750750552074
50001,505.83539474546905,561.3638533378817,450.3069361530565
51001,517.9731119359188,577.3821672060515,458.5640566657862
52001,531.3476460350815,595.3430058350914,467.3522862350717
53001,543.8441978962911,612.9583096490525,474.7300861435298
54001,556.3369344280537,630.2149789825469,482.45888987356057
55001,569.9815637379403,647.1335729349904,492.8295545408902
56001,583.5376988861367,663.5861405443798,503.48925722789363
57001,595.2566934013678,682.134760053681,508.37862674905455
58001,607.8109392431292,698.9536532202814,516.668225265977
59001,621.8645393721656,716.2314797410465,527.4975990032847
60001,753.8942709835609,761.8703120770725,745.9182298900492
61001,767.5662838508961,771.5986898107886,763.5338778910035
62001,781.2382967182311,785.0213835308925,777.4552099055697
63001,795.2124801513235,802.0529701982438,788.3719901044032
64001,810.4940818301301,819.1517900689244,801.8363735913358
65001,826.0693774073504,841.975935758812,810.1628190558888
66001,842.0710071975454,864.9278074611029,819.214206933988
67001,858.1925189867164,887.9177519769153,828.4672859965176
68001,874.6475549140366,909.6014233988656,839.6936864292077
69001,892.9357097395623,930.1195165568988,855.7519029222258
70001,912.7295128839402,950.9543685444715,874.5046572234088
71001,931.8592705910208,975.6075705626199,888.1109706194218
72001,950.29752846727,1003.0098326952727,897.5852242392673
73001,968.7178657669499,1031.0551568253084,906.3805747085914
74001,985.8757038700709,1056.151231297788,915.6001764423539
75001,1002.319708870252,1076.2698262731274,928.3695914673767
76001,1019.9342534193878,1099.855593601875,940.0129132369007
77001,1036.353443509352,1125.5828533372958,947.1240336814084
78001,1053.7256583807327,1153.293302696576,954.1580140648896
79001,1072.2478960857663,1179.1247475778996,965.3710445936331
80001,1167.2510651875398,1186.7451140287617,1147.7570163463179
81001,1184.5786682134358,1196.3129248468133,1172.8444115800582
82001,1201.9062712393315,1212.198464767568,1191.614077711095
83001,1219.1855181579963,1236.3087914571383,1202.0622448588542
84001,1234.4671814766557,1269.0087872534612,1199.9255756998502
85001,1251.0035145968461,1293.1524057328224,1208.8546234608698
86001,1267.9349917092961,1319.1446125655634,1216.7253708530288
87001,1285.502792389571,1343.749452673661,1227.256132105481
88001,1302.263578515605,1369.3831822603365,1235.1439747708737
89001,1320.0272320329677,1397.2442471912,1242.8102168747355
90001,1334.7931866974395,1428.4222624641668,1241.1641109307122
91001,1351.4348516487046,1463.4488096930475,1239.4208936043617
92001,1369.822556742901,1498.7432313772003,1240.9018821086017
93001,1388.1595724583226,1529.9641628632858,1246.3549820533594
94001,1405.3578617283677,1562.3320383897073,1248.383685067028
95001,1424.5305869398105,1592.6705106554077,1256.3906632242133
96001,1443.3280162543874,1619.913591723127,1266.742440785648
97001,1461.8264564717315,1646.4060429620981,1277.2468699813649
98001,1482.7400808257182,1674.4248292118248,1291.0553324396117
99001,1503.439859394129,1702.633796799427,1304.2459219888308
