interaction,mean,upper,lower
200,1.95859127407338,7.958092129939806,-4.040909581793046
300,3.1727997751709807,13.938332305621726,-7.592732755279764
400,4.580928166223319,20.107707966175752,-10.945851633729117
500,5.0025840007990565,22.676540119551873,-12.671372117953759
600,5.2299612366843755,24.30022000541695,-13.8402975320482
700,5.704009963616292,26.741721447950553,-15.333701520717968
800,5.609591078410505,26.448088427641473,-15.228906270820461
900,5.621668168136184,25.486884455185823,-14.243548118913457
1000,5.914289371072318,24.83913910765555,-13.010560365510916
1100,6.347694458773827,24.499015157007104,-11.80362623945945
1200,6.852238316611571,24.309602145524494,-10.60512551230135
1300,8.049082135297798,25.74728782539051,-9.649123554794915
1400,9.633006293413764,27.911062899218855,-8.645050312391326
1500,11.340826451721552,30.195619538839246,-7.513966635396139
1600,13.05026119534765,32.56011583686168,-6.459593446166375
1700,14.740408271015545,35.000710362869555,-5.519893820838464
1800,16.33165933289218,37.3244565379686,-4.661137872184245
1900,17.78638669673532,39.51688776386463,-3.9441143703939865
2000,19.238598913178738,41.751561063039134,-3.274363236681655
2100,20.455869375449204,43.53292326562923,-2.621184514730821
2200,21.596244250230704,45.25469675189868,-2.0622082514372657
2300,22.695056895228223,46.99556630518907,-1.605452514732626
2400,23.789320798406752,48.771795835199526,-1.1931542383860183
2500,24.402175602774577,49.21368549145638,-0.409334285907228
2600,24.970410761223242,49.5851346696053,0.3556868528411812
2700,25.510871660942893,49.94969489287854,1.0720484290072463
2800,26.054188931958784,50.35364674769934,1.754731116218231
2900,26.913026509698078,51.654865360691204,2.171187658704948
3000,27.409490952195377,52.81696429901798,2.002017605372771
3100,27.87667536931035,54.00444651341279,1.7489042252079194
3200,28.243002440199568,55.11346483456273,1.3725400458364092
3300,28.611268245872452,56.25634914486234,0.9661873468825632
3400,29.02889108030795,57.5013230432873,0.556459117328604
3500,29.80930371637252,59.062430625280626,0.5561768074644071
3600,30.529659385501674,60.33713403511392,0.7221847358894316
3700,31.151225972708914,61.3361049994877,0.9663469459301268
3800,31.781520706297044,62.37991536093459,1.183126051659503
3900,32.416417573056165,63.45858379842255,1.3742513476897749
4000,33.258126474310586,64.43616004217216,2.0800929064490177
4100,34.12815055443433,65.23950300692593,3.0167981019427295
4200,34.7993692776835,65.55290704934866,4.045831506018342
4300,35.56120831009716,66.14828263163594,4.974133988558382
4400,36.390592553025876,66.90473665257365,5.876448453478105
4500,37.18821555142314,67.75789861828643,6.6185324845598466
4600,38.415088206385775,69.66478415704209,7.165392255729454
4700,39.63620494467009,71.57724168046667,7.695168208873508
4800,40.85368965541555,73.49735038099558,8.21002892983551
4900,42.12997772504067,75.48170870044349,8.778246749637844
5000,43.42285135742675,77.49015091511575,9.355551799737754
5100,44.73522485195757,79.51767853860022,9.952771165314907
5200,46.10397284648285,81.62766846892933,10.580277224036365
5300,47.46981255361727,83.76529320081664,11.174331906417883
5400,48.77636060598252,85.87935722710031,11.673363984864729
5500,50.11800205912216,88.09145138731517,12.14455273092915
5600,51.466476086097074,90.32985629860325,12.603095873590902
5700,52.70808859850596,92.54294977260723,12.87322742440469
5800,53.82812268502816,94.67806868934395,12.97817668071238
5900,54.855049246216694,96.60807226976345,13.102026222669927
6000,55.98681773636628,98.56352064090031,13.410114831832246
6100,57.1265704733114,100.52958822990047,13.723552716722345
6200,58.22371078752202,102.38948189094526,14.057939684098791
6300,59.301547630473195,104.2101832744135,14.392911986532894
6400,60.38755197265125,106.02802517155405,14.747078773748463
6500,61.362521537804625,107.69193630072559,15.033106774883656
6600,62.30760112922555,109.33876840202298,15.276433856428127
6700,63.270406239102826,110.98552868436181,15.555283793843849
6800,64.25510716092849,112.63311281545398,15.877101506402987
6900,65.22749748861975,114.2440533840272,16.210941593212297
7000,66.16452425889034,115.80332801378347,16.525720503997213
7100,67.0656230998268,117.33244192459267,16.798804275060924
7200,67.92330354273497,118.7655561742705,17.081050911199448
7300,68.8119082505891,120.21916404699627,17.404652454181935
7400,69.76002428074062,121.68697142340568,17.833077138075566
7500,70.7048764696655,123.15119520369362,18.25855773563739
7600,71.64462367615906,124.60772525066622,18.6815221016519
7700,72.29995191374614,125.32211449061103,19.27778933688125
7800,72.88437081260409,125.87823636345169,19.890505261756488
7900,73.47313527140304,126.36389324401384,20.582377298792245
8000,74.07933290880196,126.8772606566145,21.281405160989422
8100,74.85474181824475,127.57676415457279,22.13271948191671
8200,75.62523421355232,128.26785402663333,22.982614400471306
8300,76.34047286414304,128.92400839299083,23.75693733529524
8400,77.03455860034589,129.52976510234075,24.53935209835104
8500,77.77813196190836,130.13232057944288,25.423943344373825
8600,78.56044886796934,130.8307077083607,26.290190027577964
8700,79.39574322923136,131.7297338643318,27.061752594130922
8800,80.1096098248656,132.52078082580957,27.69843882392164
8900,80.75588901788022,133.27679723337945,28.23498080238098
9000,81.43959142799153,134.06061658976648,28.81856626621657
9100,82.2021083754482,134.9039678208188,29.50024893007761
9200,82.95974578753007,135.73958149819344,30.179910076866683
9300,83.69304795021411,136.57286299019125,30.813232910236962
9400,84.3946091714172,137.37610601044355,31.413112332390867
9500,85.06360823888198,138.1594006436577,31.967815834106247
9600,85.77198100488334,138.95676281417929,32.58719919558741
9700,86.48178494512881,139.75912884142812,33.204441048829494
9800,87.19158888537429,140.56592597881337,33.817251791935206
9900,87.89977695418447,141.37585072793786,34.42370318043108
10000,88.55340392168911,142.14763651614484,34.959171327233385
10100,89.21142755422326,142.93127149880155,35.49158360964497
10200,89.86329856907614,143.69235484604366,36.03424229210861
10300,90.5600888346829,144.48171307418042,36.63846459518538
10400,91.26745786635081,145.28101069214318,37.25390504055844
10500,91.97671227649332,146.08605095592117,37.86737359706545
10600,92.68596668663582,146.89646346520334,38.47546990806829
10700,93.39522109677833,147.71221820474466,39.078223988812
10800,94.12723917024758,148.59924996176017,39.65522837873499
10900,94.85566849189402,149.4855403906754,40.225796593112634
11000,95.54208966643273,150.3279277246115,40.756251608253955
11100,96.17421101665926,151.13411923805648,41.21430279526202
11200,96.79492058780241,151.94504840623176,41.64479276937304
11300,97.40988210997439,152.76178874662705,42.057975473321726
11400,98.02796653467557,153.58873950419382,42.4671935651573
11500,98.6578329126173,154.43229610397643,42.88336972125816
11600,99.21891694350137,155.09390606090636,43.34392782609639
11700,99.79769146056363,155.76415707880452,43.83122584232274
11800,100.38931886213743,156.45188175696583,44.32675596730902
11900,100.9856554853352,157.1458258990844,44.825485071586
12000,101.5919688467048,157.84633601663498,45.33760167677462
12100,102.19943106140843,158.55280178529,45.84606033752685
12200,102.80347171560166,159.25623072868692,46.35071270251641
12300,103.38141188805248,159.9461624094961,46.81666136660886
12400,103.93245706384562,160.61898003047645,47.2459340972148
12500,104.47371890939493,161.2892582441707,47.658179574619155
12600,104.9872896269308,161.9533936234151,48.02118563044649
12700,105.48550902798331,162.58530685823038,48.385711197736235
12800,105.98131469552686,163.20495696100878,48.757672430044956
12900,106.5250338777719,163.80277760734128,49.24729014820252
13000,107.12741198180629,164.45845078184848,49.79637318176409
13100,107.77360779548385,165.1588294313885,50.38838615957919
13200,108.40798380185677,165.8583992634167,50.95756834029685
13300,109.04277661206622,166.56507894887324,51.52047427525919
13400,109.68232260191954,167.2801605635575,52.08448464028158
13500,110.3233687166689,168.00532089104465,52.641416542293136
13600,110.97706330914029,168.75447370144565,53.19965291683492
13700,111.71136695340246,169.69778335973217,53.72495054707274
13800,112.54466175816722,170.77290591127357,54.31641760506088
13900,113.41964730667146,171.85814384549548,54.98115076784746
14000,114.30371003130176,172.95604340791184,55.65137665469168
14100,115.15423987409596,173.98696386024534,56.321515887946575
14200,116.00752373998353,175.05120111072878,56.963846369238276
14300,116.86528912371224,176.14449072610887,57.58608752131563
14400,117.69780967638383,177.17572666500874,58.21989268775891
14500,118.55217261968167,178.21862743128617,58.88571780807718
14600,119.51699244817931,179.35577100506802,59.6782138912906
14700,120.57362424891907,180.7287598640281,60.41848863381005
14800,121.62136583800029,182.10539211905854,61.137339556942045
14900,122.6345278432306,183.47493901809133,61.79411666836988
15000,123.67798469576132,184.84895424014758,62.50701515137506
15100,124.78456862144654,186.36785425883838,63.20128298405471
15200,125.88825638946938,187.97988490077125,63.79662787816751
15300,126.99448381161048,189.58930371196942,64.39966391125154
15400,128.09538821902572,191.21619460234163,64.97458183570981
15500,129.30012765078084,192.88407192868013,65.71618337288155
15600,130.49377374209013,194.53835999248952,66.44918749169072
15700,131.67619674850954,196.1696420126467,67.18275148437237
15800,132.84934866541693,197.74212793096257,67.95656939987128
15900,134.0048961649464,199.32217562844414,68.68761670144863
16000,135.12083656464682,200.8350670591386,69.40660607015505
16100,136.23022394465448,202.29519474340935,70.16525314589961
16200,137.4511111788837,203.7196550863531,71.18256727141433
16300,138.67010965770248,205.1554643383909,72.18475497701405
16400,139.84347636134257,206.57866435260428,73.10828837008087
16500,140.99792816681125,208.00084993673403,73.99500639688847
16600,142.08985882658007,209.28402593985885,74.89569171330129
16700,143.07133684062026,210.57183599902442,75.57083768221612
16800,143.98257023607286,211.9168973506499,76.04824312149583
16900,144.9105788396992,213.2976512616989,76.52350641769952
17000,145.79551214186154,214.67536123601133,76.91566304771176
17100,146.7115233062782,216.03851331323563,77.38453329932075
17200,147.65897888616513,217.40072136707408,77.91723640525619
17300,148.67460980901404,218.78038125326862,78.56883836475946
17400,149.74366623339841,220.22858215967779,79.25875030711903
17500,150.7824041497231,221.6282470885522,79.93656121089403
17600,151.8135007216191,222.95202528778606,80.67497615545217
17700,152.79341216559897,224.19978485723348,81.38703947396445
17800,153.7596660635354,225.45335942010684,82.06597270696398
17900,154.7297532825512,226.7048087760473,82.7546977890551
18000,155.717239475636,227.9538241410761,83.48065481019592
18100,156.71997198827586,229.225030662302,84.21491331424971
18200,157.75683449576968,230.5358360622888,84.97783292925054
18300,158.6973861619349,231.6492977767587,85.74547454711112
18400,159.69646290040976,232.81355199840414,86.57937380241539
18500,160.60224625196585,233.95904181080715,87.24545069312455
18600,161.47209218205813,235.09728177862047,87.84690258549578
18700,162.33286208757576,236.24017477967956,88.42554939547196
18800,163.23672960358977,237.49173104975733,88.9817281574222
18900,164.29502159564277,238.9362235801114,89.65381961117411
19000,165.39453963374376,240.46321395318327,90.32586531430425
19100,166.3965557529609,241.80420366583485,90.98890784008695
19200,167.398571872178,243.14754166952162,91.64960207483438
19300,168.4020979015882,244.49335751951298,92.31083828366341
19400,169.42698104280402,245.85110622462952,93.00285586097851
19500,170.42550295079042,247.2237906802771,93.62721522130376
19600,171.41456825153344,248.59956107363752,94.22957542942937
19700,172.47807603788448,250.14678147288623,94.80937060288272
19800,173.50395033555284,251.65309702432836,95.35480364677731
19900,174.36993859277675,252.9753457667484,95.76453141880509
20000,175.1757384321012,254.16630777228437,96.18516909191804
20100,175.91089691041648,255.30475739306448,96.51703642776849
20200,176.62834432113726,256.4502468649439,96.80644177733065
20300,177.29608012469183,257.5134168202615,97.07874342912216
20400,177.84653309236288,258.39701799690437,97.29604818782138
20500,178.3076446628698,259.09665187322696,97.51863745251265
20600,178.67535228465698,259.58521136589565,97.76549320341832
20700,178.99874783910468,260.135864163728,97.86163151448135
20800,179.29017374004917,260.72836700339195,97.85198047670637
20900,179.60448121845715,261.3826745087083,97.826287928206
21000,180.0470014826277,262.31448428107956,97.77951868417583
21100,180.49664134017115,263.2941945574014,97.69908812294088
21200,180.93145721633354,264.2833918720265,97.57952256064054
21300,181.366168279067,265.2781003846644,97.45423617346964
21400,181.90380398905822,266.50391896864716,97.30368900946928
21500,182.50361585335446,267.8600637899505,97.14716791675842
21600,183.18834030359176,269.2318690435762,97.14481156360733
21700,183.9855519576108,270.58099083552474,97.39011307969686
21800,184.74713588487384,271.8719746000854,97.62229716966229
21900,185.47700838990238,273.1256729552276,97.82834382457713
22000,186.19110254409722,274.38755735176767,97.99464773642678
22100,186.90968396535624,275.66406424736573,98.15530368334674
22200,187.64364588566562,276.98825914279195,98.2990326285393
22300,188.3736658278679,278.27256393646616,98.47476771926966
22400,189.1081037230212,279.55987590213164,98.65633154391077
22500,189.84224975088148,280.85009797955644,98.8344015222065
22600,190.58814885095387,282.1381611497941,99.03813655211367
22700,191.2823319714022,283.4337712737371,99.1308926690673
22800,191.9427553567634,284.7357968546145,99.14971385891232
22900,192.56856007063803,286.02568828288696,99.11143185838911
23000,193.23439064346698,287.3266777252745,99.14210356165943
23100,193.85963826752914,288.5135458482085,99.2057306868498
23200,194.5285859701813,289.7429050112732,99.31426692908941
23300,195.1983826880321,290.92141272399215,99.47535265207206
23400,195.8794534962417,292.0484323902181,99.71047460226526
23500,196.5872923718087,293.1729339476727,100.00165079594474
23600,197.30709016893368,294.267977729197,100.34620260867038
23700,197.9920920688779,295.29721399406975,100.68697014368605
23800,198.62349934231548,296.2103936149783,101.0366050696527
23900,199.10537415796932,297.01520428685603,101.1955440290826
24000,199.56048818833182,297.77435067388956,101.34662570277408
24100,200.00574009727552,298.5254322036421,101.48604799090896
24200,200.40941287917227,299.2045888518162,101.61423690652833
24300,200.8208074885766,299.8025189041583,101.83909607299488
24400,201.29001483004907,300.4122772943505,102.16775236574766
24500,201.85596894860757,301.1745672114606,102.53737068575454
24600,202.4954535628858,302.08749229383216,102.9034148319395
24700,203.141652246354,303.01508394351674,103.26822054919128
24800,203.80540563597293,303.9894838275071,103.62132744443872
24900,204.40565792265684,304.8982002698891,103.91311557542456
25000,204.98138116131219,305.78179165809945,104.1809706645249
25100,205.5571043999675,306.6660821017957,104.44812669813928
25200,206.1328276386229,307.5510652203034,104.71459005694238
25300,206.61952717112104,308.3620443313672,104.87701001087486
25400,207.1179590881537,309.13038462509246,105.10553355121495
25500,207.60461014600259,309.85008365371954,105.35913663828563
25600,208.13538529507554,310.5976841921097,105.67308639804138
25700,208.66645507654093,311.34736890548686,105.98554124759501
25800,209.20051784838938,312.0988350098884,106.30220068689042
25900,209.72950505917828,312.84298143863805,106.61602867971848
26000,209.8632714991878,313.7142208860768,106.01232211229875
26100,209.06980393310442,314.9945752627461,103.14503260346278
26200,208.09073981391253,316.5266901097796,99.65478951804546
26300,207.9342171146442,317.70782527064046,98.16060895864794
26400,207.8437644623371,318.80017345280856,96.88735547186566
26500,208.1479324037553,319.64270296834593,96.65316183916465
26600,208.5392714611571,320.3993066018972,96.67923632041702
26700,208.91888107324644,321.18163777676745,96.65612436972545
26800,209.269425299966,321.90838389615845,96.63046670377356
26900,209.64209813990556,322.6216827219179,96.6625135578932
27000,210.0397245224123,323.31942490141046,96.76002414341416
27100,210.43735090491913,324.0186116896327,96.8560901202056
27200,210.84833172760432,324.6991557022841,96.99750775292458
27300,211.23305425786106,325.3347399536768,97.13136856204535
27400,211.62677788956904,325.9383711797747,97.31518459936336
27500,212.06477067019696,326.59032213161504,97.53921920877886
27600,212.53928155619352,327.27717433173376,97.80138878065327
27700,213.02173831341815,327.9809094053105,98.06256722152581
27800,213.5161785600536,328.7080667801227,98.3242903399845
27900,214.021421316467,329.45732604253044,98.58551659040357
28000,214.44332829968698,330.19843296112657,98.68822363824741
28100,214.88394057940187,330.97182045741863,98.7960607013851
28200,215.35530845264822,331.79988970350564,98.91072720179078
28300,215.83387388423003,332.6247722271314,99.04297554132867
28400,216.2294216848737,333.26103683481165,99.19780653493575
28500,216.6000333916949,333.827212138629,99.37285464476078
28600,216.98034574649358,334.4118092899588,99.54888220302836
28700,217.40391460108245,335.07849762207866,99.72933158008622
28800,217.840038850162,335.7680013977642,99.91207630255981
28900,218.2984590680694,336.4956880925723,100.10123004356649
29000,218.77811542057992,337.24461371997916,100.31161712118067
29100,219.2304101548791,337.95502543544626,100.50579487431195
29200,219.65348797159186,338.6143779968655,100.69259794631817
29300,220.05931623614092,339.20093765403396,100.91769481824788
29400,220.4459757206551,339.72812245012756,101.16382899118267
29500,220.8613689100761,340.28604000751415,101.43669781263804
29600,221.2707769218057,340.8249462177812,101.71660762583018
29700,221.68880483661565,341.3449913115788,102.03261836165252
29800,222.12242655616524,341.8933350267971,102.35151808553334
29900,222.5540603778345,342.4453068941565,102.66281386151253
30000,222.97564475704,342.98220968723626,102.96907982684371
30100,223.41054396000374,343.59458638442175,103.22650153558571
30200,223.9663973283312,344.3699632948954,103.56283136176701
30300,224.5405623548104,345.1724253111331,103.90869939848764
30400,225.11222513482585,345.97226795835553,104.25218231129615
30500,225.68388791484136,346.7729958168722,104.59478001281055
30600,226.25555069485677,347.57460387252434,104.93649751718917
30700,226.50270983189222,348.57355770183983,104.43186196194458
30800,226.62560780709836,349.5937514485559,103.65746416564082
30900,226.7468233070797,350.6434606392121,102.8501859749473
31000,226.9292689938383,351.6920655813442,102.16647240633236
31100,227.2059958558122,352.6907961224701,101.72119558915432
31200,227.63557382131881,353.56552101979963,101.705626622838
31300,228.07141555198413,354.4549331333584,101.68789797060988
31400,228.50018599722748,355.34433249291845,101.6560395015365
31500,228.9434883742014,356.2578704603843,101.62910628801849
31600,229.40434662032885,357.15757715302203,101.65111608763566
31700,229.81665201782926,357.9225742228914,101.71072981276714
31800,230.17151800749906,358.66233587707563,101.68070013792246
31900,230.51091827016722,359.4033521141491,101.61848442618538
32000,230.80336744053665,360.06115728735335,101.54557759371991
32100,231.07256004340428,360.6810211927717,101.46409889403685
32200,231.37714961072987,361.2525472916875,101.50175192977224
32300,231.6478766418787,361.72525529448257,101.57049798927483
32400,231.81267871290476,362.1250966578019,101.50026076800759
32500,231.99300083051043,362.5257903138123,101.46021134720854
32600,232.28200903427083,362.9492888475429,101.61472922099875
32700,232.56475240781552,363.36641784802407,101.76308696760697
32800,232.84695263622794,363.80631369867916,101.88759157377672
32900,233.2169128465062,364.2755403430746,102.15828534993778
33000,233.61498903772105,364.7561839871422,102.47379408829991
33100,234.01717056201701,365.2455469878124,102.78879413622158
33200,234.39376857954167,365.7033815975779,103.08415556150544
33300,234.7886166100644,366.23094135099893,103.34629186912986
33400,235.27855140953866,366.92413645119336,103.63296636788397
33500,235.71646367054547,367.62118111332956,103.81174622776138
33600,236.1344278563991,368.3266861038672,103.94216960893101
33700,236.52416695999892,369.00287476840356,104.04545915159432
33800,236.90993356396444,369.6831079402642,104.13675918766467
33900,237.29447124299023,370.3646295449854,104.22431294099508
34000,237.67489469504443,371.0427750247833,104.30701436530558
34100,238.05814906769743,371.7240310489108,104.39226708648411
34200,238.4315719038757,372.35157774839513,104.51156605935626
34300,238.760092225794,372.8903330211823,104.6298514304057
34400,239.0485230110528,373.35401656412796,104.74302945797763
34500,239.35964022561478,373.8587654738397,104.86051497738987
34600,239.73780807324934,374.39778219886654,105.07783394763214
34700,240.118879998938,374.9356818313038,105.30207816657222
34800,240.4988617190955,375.47490179385375,105.52282164433726
34900,240.87823354437373,376.01697724877215,105.73948983997528
35000,241.3550822044843,376.6921669560056,106.01799745296293
35100,241.8328701385673,377.37311749556653,106.29262278156807
35200,242.3503510285006,378.1247789750559,106.57592308194529
35300,242.92307497666644,378.9618101023335,106.8843398509994
35400,243.49740583600368,379.8026055109506,107.19220616105673
35500,244.05137426868754,380.6182519599356,107.48449657743947
35600,244.60814197984806,381.42750968982995,107.78877426986617
35700,245.20805450030986,382.23288681291484,108.18322218770487
35800,245.87464516083546,383.10094555718956,108.64834476448132
35900,246.51538516164237,383.93838744810824,109.0923828751765
36000,247.15558734352985,384.77148205241235,109.53969263464737
36100,247.7965408462328,385.6060886881237,109.98699300434194
36200,248.44752675045757,386.46222171827185,110.43283178264332
36300,249.11956787246322,387.3578653838189,110.88127036110757
36400,249.80127581682297,388.2496909883876,111.35286064525832
36500,250.45974988919784,389.088157520903,111.83134225749268
36600,251.1120451806875,389.9323436165015,112.29174674487348
36700,251.74447814887458,390.7913630476679,112.69759325008124
36800,252.37691111706164,391.6520625152177,113.10175971890556
36900,253.03898681720935,392.54584063314553,113.53213300127314
37000,253.6570191766413,393.40661427613213,113.9074240771505
37100,254.20895047667295,394.1419787608023,114.27592219254362
37200,254.73687588802085,394.817679759341,114.65607201670068
37300,255.241108144568,395.4653649527314,115.01685133640459
37400,255.76316643571081,396.1118366227771,115.4144962486445
37500,256.2384667427171,396.66552925185727,115.8114042335769
37600,256.618723978792,397.0807505246345,116.15669743294953
37700,257.003719060824,397.50124267869285,116.50619544295509
37800,257.3713443169678,397.8896730045005,116.8530156294351
37900,257.74192859633365,398.28368301477883,117.20017417788844
38000,258.0718609133661,398.61422602971606,117.5294957970161
38100,258.3823189506996,398.95194710617506,117.81269079522411
38200,258.6246947269125,399.302971359008,117.94641809481698
38300,258.91399038814666,399.70119374455044,118.12678703174291
38400,259.21345605058923,400.05639557766625,118.37051652351221
38500,259.55565505114566,400.4475180779839,118.66379202430747
38600,259.92370980031774,400.85174235818556,118.99567724244994
38700,260.278456476484,401.2571225430362,119.29979040993183
38800,260.5471029072487,401.6427567567789,119.45144905771852
38900,260.7412272164095,402.0019075572335,119.48054687558559
39000,260.89889060606794,402.3468307817372,119.45095043039868
39100,261.03714798768704,402.6561077954573,119.41818817991683
39200,261.2134391843148,402.97879362498384,119.44808474364572
39300,261.4192714834792,403.3097929193377,119.5287500476206
39400,261.6216036638023,403.61213356689996,119.63107376070471
39500,261.8436253112527,403.91294069907957,119.77430992342585
39600,262.1077266304343,404.2307582498001,119.98469501106848
39700,262.43369883990243,404.6290235607345,120.23837411907039
39800,262.7896963520216,405.0669646465339,120.51242805750934
39900,263.1620350142424,405.5301700695132,120.79389995897162
40000,263.5549029603026,406.0246218475788,121.08518407302643
40100,263.9159553771904,406.56113080330516,121.27077995107567
40200,264.2395767210227,407.11622460546863,121.36292883657671
40300,264.52528750947835,407.5994635868701,121.45111143208655
40400,264.7280136355979,408.05421273368006,121.40181453751575
40500,264.92815253063526,408.5068064085234,121.34949865274709
40600,265.12767783407304,408.96020708510713,121.29514858303895
40700,265.4038880823492,409.400909761556,121.40686640314243
40800,265.6031038956602,409.67777291188645,121.52843487943395
40900,265.72944645289897,409.8914982322782,121.56739467351977
41000,265.8919817597165,410.16473424919536,121.61922927023764
41100,266.0917365641497,410.4664636659759,121.71700946232352
41200,266.34083698130996,410.76854788249966,121.91312608012029
41300,266.5570438594818,411.17966577146296,121.93442194750057
41400,266.78736685375486,411.66723173928017,121.90750196822952
41500,266.8251164536018,412.0722107214186,121.57802218578499
41600,266.86102344258313,412.47850718676443,121.24353969840186
41700,266.96851364748625,412.9444464928079,120.99258080216458
41800,267.0977562349233,413.4160055096882,120.77950696015836
41900,267.253690384686,413.8798789803685,120.6275017890035
42000,267.4335119160622,414.34985335188827,120.51717048023608
42100,267.6960603859986,414.86201879220573,120.53010197979143
42200,267.98616591208304,415.40900486811984,120.56332695604624
42300,268.36035006554397,416.03289447519705,120.68780565589086
