Wall time,Step,Value
1652963820.759764,221,0.3077411949634552
1652963822.666626,491,0.06968920677900314
1652963824.046489,759,0.2540516257286072
1652963826.908949,1427,-0.5124658942222595
1652963830.7872643,2167,-1.2864413261413574
1652963835.0522492,3076,-2.061650276184082
1652963839.8627892,3793,-2.954920768737793
1652963843.8988683,4535,-3.3956520557403564
1652963847.8485148,5280,-3.8621604442596436
1652963851.99252,6009,-4.161435127258301
1652963856.1446497,6789,-4.6492791175842285
1652963860.9008546,7653,-5.140403747558594
1652963865.1541862,8410,-5.773021697998047
1652963869.4661434,9191,-5.614462852478027
1652963873.8834696,9980,-5.891266822814941
1652963878.1649823,10717,-6.5110764503479
1652963882.118629,11436,-6.556210994720459
1652963886.496807,12227,-6.4082560539245605
1652963890.8081605,12980,-6.847862243652344
1652963895.2166042,13764,-6.433141231536865
1652963899.6293318,14583,-6.382903099060059
1652963903.8202944,15343,-6.000227928161621
1652963909.1491928,16279,-5.651975154876709
1652963913.3583448,17052,-4.369246959686279
1652963918.0188859,17834,-3.7231202125549316
1652963922.0536108,18619,-2.0491180419921875
1652963926.4057164,19371,-0.3166135847568512
1652963931.0760703,20204,2.894108772277832
1652963935.9519181,21047,6.763274669647217
1652963939.861626,21781,11.891117095947266
1652963944.1256094,22540,11.678105354309082
1652963948.3422441,23271,14.906073570251465
1652963952.5574179,24023,19.250171661376953
1652963956.605812,24738,24.29654884338379
1652963960.904275,25501,26.346540451049805
1652963965.4669392,26317,28.923751831054688
1652963969.921696,27111,32.42985534667969
1652963973.7489192,27797,32.8175163269043
1652963977.806304,28520,33.542911529541016
1652963982.0826674,29298,42.995357513427734
1652963986.6226227,30108,49.13209533691406
1652963991.2052069,30988,46.058753967285156
1652963996.1816764,31836,48.2774543762207
1652964000.9203794,32651,61.001094818115234
1652964005.5852995,33465,63.274410247802734
1652964009.6370797,34203,70.4183349609375
1652964013.726552,34910,65.49811553955078
1652964018.0294662,35675,70.27611541748047
1652964022.3157935,36444,85.43717193603516
1652964026.4729943,37209,91.45748901367188
1652964030.8116372,37954,97.53382873535156
1652964035.210081,38720,76.65858459472656
1652964039.3756337,39450,94.67970275878906
1652964043.4807436,40205,86.15830993652344
1652964047.8090527,41007,97.8573989868164
1652964052.1788037,41727,101.08445739746094
1652964056.604193,42525,108.90370178222656
1652964060.8910558,43265,121.58673095703125
1652964065.154353,44047,125.8449478149414
1652964069.8189313,44871,131.20376586914062
1652964074.5147028,45668,127.96041870117188
1652964078.9285064,46425,139.65057373046875
1652964083.28473,47212,145.04525756835938
1652964087.8561413,47971,132.68141174316406
1652964092.0679882,48714,131.0576934814453
1652964096.7489643,49549,144.77590942382812
1652964101.7410662,50353,160.69882202148438
1652964106.2792623,51150,154.63543701171875
1652964110.7884612,51888,158.84547424316406
1652964115.0431597,52686,164.64093017578125
1652964120.3616378,53503,162.93353271484375
1652964125.5916128,54323,157.33871459960938
1652964130.2263446,55056,177.0459442138672
1652964134.4478157,55723,179.45713806152344
1652964140.4589734,56721,169.34747314453125
1652964145.2974732,57492,183.46664428710938
1652964150.8275409,58288,182.4333953857422
1652964155.4143949,59032,199.8204345703125
1652964160.028796,59699,196.8457794189453
1652964164.6211865,60404,205.30882263183594
1652964169.5595691,61183,185.9223175048828
1652964174.923351,61960,190.85145568847656
1652964179.984877,62747,224.5428924560547
1652964185.094256,63545,187.51931762695312
1652964190.4916062,64290,219.5133514404297
1652964195.942196,65093,197.69256591796875
1652964200.9268584,65869,248.13511657714844
1652964206.2797542,66629,239.93121337890625
1652964212.2393517,67495,240.7493896484375
1652964217.6767201,68259,212.9810028076172
1652964223.6809103,69124,221.6116180419922
1652964229.90259,69955,275.5356750488281
1652964235.5145345,70701,247.10928344726562
1652964242.300078,71596,244.22512817382812
1652964249.2543154,72477,232.54592895507812
1652964255.2364786,73301,251.48822021484375
1652964261.999894,74045,286.69903564453125
1652964268.0764253,74750,274.4047546386719
1652964274.597107,75516,248.11024475097656
1652964281.6267858,76318,264.6116027832031
1652964288.819759,77075,264.8174133300781
1652964295.660321,77880,278.02520751953125
1652964303.0300372,78634,269.28887939453125
1652964309.832244,79381,281.2820739746094
1652964316.904736,80181,292.4367370605469
1652964324.4116523,80905,314.2101135253906
1652964332.160318,81757,288.9598388671875
1652964340.8234193,82669,281.41436767578125
1652964347.8732762,83445,288.3023376464844
1652964355.530177,84185,302.86920166015625
1652964363.5017557,85011,289.12774658203125
1652964371.0229542,85782,322.9771423339844
1652964378.882031,86606,299.4487609863281
1652964386.9781468,87421,300.46795654296875
1652964394.3613899,88157,342.5125427246094
1652964402.1533492,88966,318.83251953125
1652964409.5212984,89749,305.21588134765625
1652964416.8014467,90447,320.10015869140625
1652964424.7631485,91282,317.4153137207031
1652964432.6542177,92082,319.8306884765625
1652964440.4175134,92851,321.76422119140625
1652964448.1991398,93623,297.0887756347656
1652964455.7119992,94418,327.05609130859375
1652964464.330198,95222,365.81182861328125
1652964471.5697503,95951,332.2159118652344
1652964480.1350203,96799,342.7648620605469
1652964487.9142385,97603,311.7704772949219
1652964495.7206144,98493,329.05792236328125
1652964504.6286778,99218,343.10455322265625
1652964512.268328,99971,358.8123474121094
