Wall time,Step,Value
1652954321.5074904,67,12.894195556640625
1652954321.8543153,170,23.397212982177734
1652954322.509967,260,28.745012283325195
1652954323.1488636,347,31.089244842529297
1652954323.711188,437,32.739166259765625
1652954324.2416503,526,33.757328033447266
1652954324.747322,615,34.48966598510742
1652954325.2266736,724,31.93726348876953
1652954325.9022741,813,32.72331237792969
1652954326.33725,874,31.2310848236084
1652954327.253858,1094,36.43940734863281
1652954328.9323518,1382,43.13560485839844
1652954330.6496158,1670,49.07416534423828
1652954332.2636454,1951,53.99032974243164
1652954333.9254184,2249,58.796852111816406
1652954335.6462271,2549,63.10941696166992
1652954337.5512562,2883,67.77240753173828
1652954339.445051,3210,71.73587799072266
1652954341.4027815,3534,75.14006805419922
1652954343.3575158,3860,78.33474731445312
1652954345.2517786,4198,81.38896942138672
1652954347.173715,4528,84.03659057617188
1652954349.03334,4847,86.28297424316406
1652954351.01116,5185,88.6753158569336
1652954352.9126782,5520,90.78352355957031
1652954354.828472,5854,95.83374786376953
1652954356.6075606,6141,99.33016204833984
1652954358.4794564,6462,103.15689086914062
1652954360.346281,6782,106.95932006835938
1652954362.2467287,7101,110.69475555419922
1652954364.0349114,7423,114.4910888671875
1652954365.6500707,7673,117.21289825439453
1652954367.3237834,7984,121.77389526367188
1652954369.3008068,8331,126.0724868774414
1652954371.29415,8686,131.3383331298828
1652954373.2297773,9011,133.18817138671875
1652954375.073949,9341,134.10589599609375
1652954377.0076146,9674,134.96484375
1652954378.7801526,9968,135.09231567382812
1652954380.5627089,10266,134.88832092285156
1652954382.1996734,10561,134.3452606201172
1652954383.8023674,10852,133.49636840820312
1652954385.6975763,11171,133.28634643554688
1652954387.506713,11474,132.56800842285156
1652954389.2519271,11779,131.84194946289062
1652954390.9171484,12072,130.56329345703125
1652954392.6369503,12366,129.46759033203125
1652954394.2464893,12644,128.2226104736328
1652954396.0045516,12950,127.42939758300781
1652954397.7399364,13250,126.49390411376953
1652954399.315884,13519,124.97264862060547
1652954400.9946997,13800,124.55980682373047
1652954402.762693,14098,123.74215698242188
1652954404.361294,14362,122.43905639648438
1652954405.9808187,14647,121.63380432128906
1652954407.802107,14976,121.89888763427734
1652954409.6866457,15276,122.56874084472656
1652954411.866552,15678,124.56808471679688
1652954414.128161,16057,125.21063232421875
1652954416.6503642,16475,126.68785095214844
1652954418.8852384,16835,127.52301788330078
1652954421.2064521,17255,129.7317657470703
1652954423.7939394,17683,132.1219482421875
1652954425.9502392,18038,133.7184295654297
1652954428.4985383,18483,136.7987823486328
1652954430.8744156,18884,139.85012817382812
1652954433.2799726,19284,142.72508239746094
1652954435.7289088,19696,145.1611785888672
1652954438.292956,20150,148.95387268066406
1652954441.011584,20590,152.26296997070312
1652954443.644921,21039,155.9918212890625
1652954446.2230425,21474,159.46908569335938
1652954448.713651,21888,162.9669647216797
1652954451.159219,22301,165.77487182617188
1652954453.511555,22705,168.912353515625
1652954456.1186926,23138,173.59381103515625
1652954458.7923307,23608,178.58682250976562
1652954461.5112782,24074,183.59991455078125
1652954464.387046,24536,189.230224609375
1652954467.075614,25019,194.81228637695312
1652954469.9630961,25514,199.56947326660156
1652954472.8739963,26011,205.0561981201172
1652954475.823425,26508,208.28033447265625
1652954478.7719467,27019,212.05136108398438
1652954481.6851513,27508,214.64065551757812
1652954484.5730982,27989,218.64212036132812
1652954487.421797,28476,221.47506713867188
1652954490.3045948,28968,223.97274780273438
1652954493.1368437,29456,228.0955047607422
1652954496.25196,29996,232.37362670898438
1652954499.2009442,30504,235.82907104492188
1652954502.2831335,31025,239.65158081054688
1652954505.3471596,31560,242.791748046875
