Wall time,Step,Value
1652955744.888444,86,15.702906608581543
1652955745.5321462,206,12.129109382629395
1652955746.078142,278,7.657441139221191
1652955746.5860262,350,5.455458164215088
1652955747.0444536,422,4.168142795562744
1652955747.4502985,495,3.2655420303344727
1652955747.8713796,567,2.6393020153045654
1652955748.2711163,639,2.1652634143829346
1652955748.6919672,711,1.758792757987976
1652955749.095891,783,1.475441575050354
1652955749.518548,855,1.2387702465057373
1652955749.935509,927,1.0347888469696045
1652955750.3427675,999,0.8608579635620117
1652955750.7534792,1071,0.7098236083984375
1652955751.1634429,1143,0.5856291055679321
1652955751.5696454,1215,0.47830408811569214
1652955751.9780743,1287,0.37753787636756897
1652955752.387987,1359,0.28752824664115906
1652955752.8008616,1431,0.20544998347759247
1652955753.2090166,1502,0.14869748055934906
1652955753.6192548,1574,0.08383208513259888
1652955754.0419254,1646,0.03340056911110878
1652955754.4612982,1718,-0.007241152226924896
1652955754.8858788,1791,-0.05091067776083946
1652955755.3263304,1866,0.2964420020580292
1652955755.8654866,1956,1.2493689060211182
1652955756.366111,2043,2.4432194232940674
1652955756.8865378,2133,4.071414470672607
1652955757.3936613,2221,5.656750679016113
1652955757.9151049,2313,7.308223247528076
1652955758.445199,2403,8.926712036132812
1652955758.8732219,2463,9.889453887939453
1652955759.0380313,2491,10.170249938964844
1652955759.201147,2519,10.465903282165527
1652955759.3679378,2547,10.74295425415039
1652955759.533704,2575,11.02169418334961
1652955759.7047513,2603,11.305166244506836
1652955759.870869,2631,11.590202331542969
1652955760.0364037,2659,11.876961708068848
1652955760.2011557,2687,12.158469200134277
1652955760.3742847,2715,12.439363479614258
1652955760.5407143,2743,12.726067543029785
1652955760.7093832,2771,13.01039981842041
1652955760.876097,2799,13.29599666595459
1652955761.0478659,2827,13.569717407226562
1652955761.217008,2855,13.851184844970703
1652955761.3989801,2883,14.129167556762695
1652955761.5702152,2911,14.40140438079834
1652955761.7382362,2939,14.679685592651367
1652955761.9044492,2967,14.568462371826172
1652955762.0669262,2995,13.220867156982422
1652955762.2289743,3023,11.920849800109863
1652955762.3926911,3051,10.579972267150879
1652955762.5583267,3079,9.277301788330078
1652955762.7472465,3107,7.899975299835205
1652955762.914434,3136,6.575686454772949
1652955763.0789957,3164,5.89152717590332
1652955763.2420025,3192,5.890313148498535
1652955763.4234934,3220,5.8891143798828125
1652955763.5892317,3248,5.892352104187012
1652955763.752365,3276,5.892752170562744
1652955763.9153893,3304,5.8900251388549805
1652955764.0815477,3332,5.889330863952637
1652955764.2470465,3360,5.8892693519592285
1652955764.4152136,3388,5.887186527252197
1652955764.5805485,3416,5.8839430809021
1652955764.742709,3444,5.881802558898926
1652955764.9060984,3472,5.87971305847168
1652955765.0708265,3500,5.880056381225586
1652955765.2343829,3528,5.878476142883301
1652955765.3974464,3556,5.878851413726807
1652955765.5613053,3584,5.875858783721924
1652955765.729617,3612,5.875539779663086
1652955765.8946545,3640,5.8734002113342285
1652955766.0627027,3668,5.872941970825195
1652955766.2249644,3696,5.876213073730469
1652955766.390353,3724,5.875474452972412
1652955766.552541,3752,5.873006343841553
1652955766.7162342,3780,5.868892669677734
1652955766.8804533,3808,5.869015693664551
1652955767.0515294,3836,5.858191013336182
1652955767.2200582,3864,5.862282752990723
1652955767.3888652,3892,5.859739303588867
1652955767.5578685,3920,5.858951091766357
1652955767.7277179,3948,5.857354640960693
1652955767.8967862,3976,5.857030868530273
1652955768.065327,4004,5.860135078430176
1652955768.2342126,4032,5.858036041259766
1652955768.400829,4060,5.855801582336426
1652955768.5690842,4088,5.855807781219482
1652955768.7346003,4116,5.857753753662109
