Wall time,Step,Value
1652959825.8063827,77,-0.4580397605895996
1652959826.7852972,268,-0.593363881111145
1652959827.272971,321,-3.6512157917022705
1652959828.0043385,464,-4.710945129394531
1652959828.8105702,619,-4.689958572387695
1652959829.6641798,785,-3.7838423252105713
1652959831.041062,1061,-5.0429863929748535
1652959832.5880446,1475,-2.737151622772217
1652959836.508492,2172,5.351739406585693
1652959840.6790707,2924,12.316691398620605
1652959844.819117,3652,17.480756759643555
1652959849.2551954,4478,23.76904296875
1652959853.9368057,5301,30.17521095275879
1652959857.9840925,5897,31.843521118164062
1652959860.5134602,6437,40.145233154296875
1652959863.554518,6991,42.994571685791016
1652959867.598781,7814,45.6211051940918
1652959872.730655,8680,51.34239196777344
1652959877.0742347,9486,49.417781829833984
1652959881.9761748,10341,50.907127380371094
1652959886.2833288,11134,52.653133392333984
1652959890.573404,11855,52.993961334228516
1652959895.719512,12793,54.41897964477539
1652959900.68181,13830,62.476951599121094
1652959905.3446326,14474,71.14310455322266
1652959909.3679209,15194,83.11429595947266
1652959912.8412035,15771,93.4664077758789
1652959916.241802,16400,104.81237030029297
1652959919.9883666,17177,117.63433837890625
1652959923.8912978,17811,128.83583068847656
1652959928.0192544,18528,140.70643615722656
1652959932.5317419,19344,152.34580993652344
1652959936.2076514,20004,163.1546173095703
1652959940.4960656,20765,170.0177001953125
1652959945.1436253,21636,176.20001220703125
1652959953.6101406,23108,184.75637817382812
1652959957.219374,23774,191.552734375
1652959960.8577087,24384,197.34017944335938
1652959963.587952,24834,203.81631469726562
1652959966.430662,25369,207.92373657226562
1652959968.951087,25874,213.963623046875
1652959972.337236,26466,219.08837890625
1652959977.1353102,27448,228.53173828125
1652959982.4419405,28305,242.23910522460938
1652959986.1987293,28973,249.09835815429688
1652959989.1832883,29431,253.32232666015625
1652959991.9488473,29988,261.74395751953125
1652959996.134308,30665,269.806640625
1652959999.4036996,31288,271.20782470703125
1652960002.5707686,31898,270.79681396484375
1652960006.2019246,32523,269.645263671875
1652960010.0363274,33159,270.7493591308594
1652960012.7058454,33634,268.6100158691406
1652960015.1011183,34082,263.89996337890625
1652960018.0886843,34626,262.5399169921875
1652960021.1712835,35168,260.9783020019531
1652960024.58172,35826,262.1861267089844
1652960027.8240163,36392,261.635986328125
1652960030.3307495,36825,260.53826904296875
1652960033.0935194,37362,261.29931640625
1652960035.7290878,37803,258.3886413574219
1652960037.9248354,38215,255.81787109375
1652960040.664098,38724,255.5329132080078
1652960042.9479268,39134,255.281494140625
1652960045.671206,39638,254.2744903564453
1652960048.7066169,40196,255.73728942871094
1652960051.5781465,40741,257.7550964355469
1652960054.1754887,41189,251.45103454589844
1652960056.5194478,41617,244.79173278808594
1652960058.6575809,42016,242.30531311035156
1652960061.3236542,42481,243.6919403076172
1652960063.732288,42935,241.48397827148438
1652960066.1830628,43359,238.42372131347656
1652960068.4350832,43791,235.33616638183594
1652960070.8492863,44234,233.27577209472656
1652960073.2577116,44663,231.11148071289062
1652960075.601072,45058,227.48843383789062
1652960078.0028105,45507,227.664306640625
1652960081.7198544,46241,234.7854766845703
1652960084.4676526,46684,233.4158477783203
1652960087.7180836,47254,233.35911560058594
1652960089.770242,47647,228.58253479003906
1652960093.2699656,48327,231.48507690429688
1652960097.77339,49131,238.5109405517578
1652960101.8652756,49804,241.51873779296875
1652960107.3930278,50819,250.80320739746094
1652960110.782347,51370,253.142333984375
1652960116.5095265,52379,261.0159912109375
1652960122.7354503,53833,276.6980895996094
1652960133.3665657,55205,291.7958679199219
1652960141.9412258,56604,303.2496643066406
1652960146.0467384,57537,308.64715576171875
1652960151.5675812,58202,311.72613525390625
1652960156.8987522,59077,319.2740783691406
1652960162.543714,59928,326.0732421875
1652960167.3378165,60719,331.2861328125
1652960172.1150875,61530,337.7946472167969
1652960176.9305594,62244,342.560546875
1652960183.5631614,63291,353.9524230957031
1652960188.9819758,64271,364.3826599121094
1652960201.7260742,66423,400.30999755859375
1652960210.079077,67523,415.5407409667969
1652960216.3724637,68520,426.12994384765625
1652960222.3806264,69317,428.0805969238281
1652960228.3316314,70136,436.4622802734375
1652960234.9012594,71063,443.56201171875
1652960241.292724,72000,453.023681640625
1652960247.1147468,72744,453.63690185546875
1652960252.605948,73420,452.700439453125
1652960258.2633533,74159,454.4964294433594
1652960264.5515237,75041,454.52032470703125
1652960272.3719249,75945,462.29248046875
1652960279.9136124,76834,462.4381408691406
1652960286.5122414,77659,453.8587951660156
1652960293.7842407,78482,445.11376953125
1652960300.8275645,79318,439.39056396484375
1652960308.3986268,80309,444.0548400878906
1652960316.2837086,81141,448.7098388671875
1652960323.9384117,82185,456.1802673339844
1652960332.1968386,83012,460.3329162597656
1652960340.1446314,83964,468.2096862792969
1652960349.277001,84888,475.9701843261719
1652960356.745676,85774,480.2347717285156
1652960364.9465137,86758,480.51336669921875
1652960375.2224956,88018,490.9275817871094
1652960386.7970846,89371,477.91192626953125
1652960400.6348429,91022,492.9759521484375
1652960416.6935134,92639,507.76336669921875
1652960426.801763,93780,516.0138549804688
1652960437.2800367,94855,522.9832153320312
1652960448.7030325,96362,541.10546875
1652960460.5231512,97456,541.0051879882812
1652960472.6032555,99178,565.5665893554688
