Wall time,Step,Value
1652952874.4165947,207,0.014752189628779888
1652952875.1321356,296,0.030411886051297188
1652952875.749636,384,0.05537412688136101
1652952876.1110842,421,0.10936946421861649
1652952876.3242364,453,0.12010230123996735
1652952876.4936686,481,0.13902634382247925
1652952876.6717525,509,0.13868111371994019
1652952876.8383267,537,0.1447443813085556
1652952877.0193048,568,0.1226215586066246
1652952877.2364016,604,0.15690168738365173
1652952877.4602914,643,0.11230230331420898
1652952877.7428691,694,0.17286960780620575
1652952878.3074799,794,0.12859387695789337
1652952878.9464257,896,0.1541256308555603
1652952879.5273902,987,0.23854471743106842
1652952880.1664066,1090,0.25060978531837463
1652952880.762021,1185,0.42758435010910034
1652952881.767782,1374,0.3545621633529663
1652952883.0677972,1580,0.3848875164985657
1652952884.2986014,1789,0.4781755208969116
1652952885.7358599,2037,0.5594944953918457
1652952887.399872,2297,0.5164449214935303
1652952888.7569172,2495,0.8719176650047302
1652952889.3812163,2587,1.1252633333206177
1652952889.9532244,2681,1.0411815643310547
1652952890.5308714,2777,1.1142686605453491
1652952891.1458833,2878,1.1810210943222046
1652952891.926823,3007,1.2111124992370605
1652952892.9554908,3177,1.8938449621200562
1652952894.1251562,3353,1.3716765642166138
1652952895.2372522,3532,1.8956421613693237
1652952896.401783,3745,1.7263407707214355
1652952898.026836,3970,2.5116937160491943
1652952900.1732352,4354,2.7945077419281006
1652952901.798809,4621,3.06750750541687
1652952903.8625154,5015,4.367517948150635
1652952906.7565956,5485,5.7521491050720215
1652952909.647449,5873,6.056003570556641
1652952912.60135,6387,6.800053119659424
1652952915.5424502,6901,7.057094573974609
1652952918.6277514,7381,11.53589153289795
1652952921.6107242,7887,11.795927047729492
1652952924.525586,8339,15.839643478393555
1652952927.3800302,8829,14.0111665725708
1652952930.3680031,9287,17.32887077331543
1652952933.078333,9685,18.06075096130371
1652952935.3944194,10118,16.313018798828125
1652952938.1723735,10561,20.67141342163086
1652952940.8338308,10981,19.341659545898438
1652952943.4647255,11420,19.3828067779541
1652952946.1821885,11844,17.487239837646484
1652952948.9419124,12290,17.93840217590332
1652952951.324395,12673,24.093111038208008
1652952953.7698276,13056,21.010852813720703
1652952956.5660584,13447,26.326818466186523
1652952958.8564405,13890,20.05573272705078
1652952960.8729799,14124,26.31240463256836
1652952962.5537858,14457,33.36251449584961
1652952964.2727425,14668,33.0390510559082
1652952966.0393627,15000,37.86109924316406
1652952968.4150016,15387,34.76557540893555
1652952971.370561,15858,33.07331085205078
1652952974.360608,16339,38.68199920654297
1652952977.544896,16859,34.20456314086914
1652952979.3344028,17032,28.037620544433594
1652952979.6145544,17078,60.15645980834961
1652952979.9189239,17127,36.48357391357422
1652952980.2326827,17175,44.045162200927734
1652952980.522867,17223,46.96934127807617
1652952980.8255405,17270,42.01363754272461
1652952981.125152,17317,49.29550552368164
1652952981.4175599,17364,53.383392333984375
1652952981.7077966,17409,24.5203914642334
1652952982.0083115,17458,45.34809875488281
1652952982.2886372,17503,24.850627899169922
1652952982.5988574,17551,33.98797607421875
1652952982.9025571,17599,30.379072189331055
1652952984.0935683,17908,34.984649658203125
1652952987.4344068,18449,42.0254020690918
1652952991.0247917,19036,39.94499969482422
1652952995.2595804,19662,37.56999206542969
1652952997.2549024,20019,42.37406921386719
1652952999.4097445,20335,34.683685302734375
1652953002.2308621,20903,38.36566925048828
1652953005.971415,21461,40.88185501098633
1652953009.2442522,21997,31.916027069091797
1652953012.4903913,22524,35.007808685302734
1652953016.086483,23112,36.458709716796875
1652953019.1295233,23586,38.7277717590332
1652953022.6059952,24179,35.71046829223633
1652953024.579165,24484,48.05833435058594
1652953027.6186063,24884,42.03097915649414
1652953028.740442,25063,33.944122314453125
1652953030.7435746,25487,46.442787170410156
1652953032.5664053,25786,33.60466003417969
1652953034.4607255,26098,44.67265701293945
1652953037.722534,26628,49.321903228759766
1652953038.9194503,26815,35.255306243896484
1652953041.494721,27136,38.068050384521484
1652953043.5074363,27458,47.91073989868164
1652953046.1773248,27877,47.75904083251953
1652953046.7182484,27962,50.795291900634766
1652953048.1258228,28288,41.72066879272461
1652953051.8500936,28920,42.60836410522461
1652953057.9773233,29900,41.200767517089844
1652953062.2828243,30491,39.752925872802734
1652953065.212448,31001,41.249122619628906
1652953069.1275797,31660,43.00693893432617
1652953074.3923755,32536,45.12143325805664
1652953079.2921395,33356,40.07479476928711
1652953084.2473602,34159,42.61528778076172
1652953089.6169007,34982,41.0587043762207
1652953094.8517053,35815,44.265777587890625
1652953099.7746127,36595,38.350120544433594
1652953105.060717,37420,49.82684326171875
1652953111.924623,38465,49.38955307006836
1652953116.3060644,39150,55.24087905883789
1652953120.234274,39816,46.626625061035156
1652953125.454694,40652,50.76723098754883
1652953130.6069388,41487,49.032649993896484
1652953135.9209387,42403,44.99738693237305
1652953141.118167,43165,41.490806579589844
1652953146.0461113,43964,47.47651672363281
1652953151.3489869,44804,39.93351745605469
1652953156.1239648,45493,39.935874938964844
1652953160.7666278,46214,35.47483825683594
1652953164.9992988,46886,51.64717102050781
1652953169.218303,47534,44.93666076660156
1652953174.6258047,48338,49.285823822021484
1652953179.2943156,49073,37.053375244140625
1652953183.9224324,49695,41.03230667114258
1652953188.6379952,50443,37.45004653930664
1652953192.1454535,50905,43.63748550415039
1652953195.707463,51461,46.62070846557617
1652953199.5926383,52021,47.821651458740234
1652953203.281204,52567,46.88542556762695
1652953207.4559395,53158,47.2773323059082
1652953211.5883577,53730,38.7319221496582
1652953215.5158641,54295,42.07236862182617
1652953219.717797,54883,42.29332733154297
1652953224.1846707,55481,37.629207611083984
1652953228.0203702,56033,45.0771484375
1652953232.5907726,56689,40.54805374145508
1652953237.0445418,57292,35.41691589355469
1652953240.739687,57787,39.111488342285156
1652953244.666487,58392,44.10441207885742
1652953249.1908603,59011,40.8853645324707
1652953253.6867447,59643,49.792510986328125
1652953258.9124067,60364,36.5561637878418
1652953265.0013142,61247,43.76000213623047
1652953272.2059245,62307,35.797401428222656
1652953278.9607756,63307,41.53313446044922
1652953285.9839106,64305,36.07619094848633
1652953291.8821228,64790,31.51715850830078
1652953295.8624687,65464,41.2657585144043
1652953301.694654,66151,65.17868041992188
1652953315.2290323,67797,41.603389739990234
1652953319.8456297,68354,52.25706481933594
1652953324.6597025,68942,35.3833122253418
1652953330.1628282,69660,38.74585723876953
1652953337.1594102,70510,41.50471115112305
1652953342.9831789,71127,45.790855407714844
1652953354.4550238,72486,37.15888214111328
1652953360.1828284,73102,42.84052276611328
1652953368.8949087,74018,46.092613220214844
1652953374.477373,74769,45.72801208496094
1652953383.1598732,75538,43.8878173828125
1652953388.5308387,76188,41.089759826660156
1652953397.665368,77069,42.506717681884766
1652953403.8607593,77716,46.13353729248047
1652953409.483311,78341,43.29912185668945
1652953427.7159443,80493,40.83391189575195
1652953437.562285,81437,39.71088790893555
1652953449.6218312,82804,42.40886688232422
1652953460.0987017,84541,45.13349914550781
1652953484.082077,87282,40.99287033081055
1652953514.2851562,89972,46.751522064208984
1652953534.15354,92764,40.33763885498047
1652953559.5524669,94938,44.18853759765625
1652953574.81194,96499,42.3636360168457
1652953589.6280706,98028,40.35163116455078
1652953598.091606,99076,38.0062141418457
