Wall time,Step,Value
1652957189.0158587,229,0.008929496631026268
1652957189.5788908,305,0.00896648783236742
1652957190.0805373,377,0.010489600710570812
1652957195.1140053,1264,0.06690307706594467
1652957195.5473533,1324,0.23787948489189148
1652957196.2453964,1455,0.19844698905944824
1652957196.764509,1545,0.27735093235969543
1652957197.8355024,1717,0.3538297116756439
1652957198.808833,1907,0.48264428973197937
1652957199.8982234,2114,0.5860946178436279
1652957201.1625004,2357,0.7225399017333984
1652957203.155515,2687,1.1072733402252197
1652957204.6552055,2976,1.4895086288452148
1652957206.5867443,3300,1.4726026058197021
1652957208.7096992,3667,1.7942858934402466
1652957210.783693,4022,2.5488479137420654
1652957212.7683957,4366,2.5305113792419434
1652957214.8054252,4722,2.9411518573760986
1652957216.818352,5068,2.768197774887085
1652957218.7889314,5412,3.1120567321777344
1652957220.8200252,5759,3.3309326171875
1652957222.8711903,6090,2.8191356658935547
1652957224.761154,6426,3.238433361053467
1652957226.7703154,6816,2.70155930519104
1652957228.9659019,7152,4.3853912353515625
1652957231.768921,7679,4.635918140411377
1652957234.0169458,7933,5.273667812347412
1652957236.7094977,8439,5.75326681137085
1652957239.5943403,8939,5.306805610656738
1652957242.5126297,9439,5.483381271362305
1652957245.4163175,9942,5.992398738861084
1652957248.2441733,10427,7.046755790710449
1652957251.0706747,10913,5.862505912780762
1652957253.874642,11397,6.226278305053711
1652957256.6920278,11880,7.7866129875183105
1652957259.4658134,12360,8.178252220153809
1652957262.2720034,12851,9.310400009155273
1652957265.2111554,13344,9.048969268798828
1652957268.0221562,13833,8.143155097961426
1652957270.8452625,14317,7.73121452331543
1652957273.6823785,14849,8.526545524597168
1652957276.7210755,15336,8.400897026062012
1652957279.5925994,15832,10.941076278686523
1652957282.6196153,16336,9.152236938476562
1652957285.1874814,16741,13.076169967651367
1652957287.5925453,17160,17.373981475830078
1652957292.1123376,17844,16.708106994628906
1652957292.767405,17955,13.845903396606445
1652957293.623216,18184,25.48938751220703
1652957297.1483123,18936,18.884864807128906
1652957302.7982666,19812,20.74759292602539
1652957307.14783,20597,20.555322647094727
1652957312.6357038,21555,19.98904800415039
1652957317.032118,22241,17.350322723388672
1652957321.5017743,22972,18.75328826904297
1652957324.8475974,23424,16.79256820678711
1652957326.3984234,23764,16.7099552154541
1652957328.8455195,24188,22.671228408813477
1652957332.3741467,24821,24.91225814819336
1652957335.240951,25293,31.968284606933594
1652957338.0192673,25733,28.950576782226562
1652957340.6843479,26190,19.83709144592285
