Wall time,Step,Value
1652959826.7854097,268,0.018707696348428726
1652959827.2730494,321,0.03182259202003479
1652959828.0044024,464,0.012568664737045765
1652959828.810635,619,0.018122484907507896
1652959829.6642444,785,0.04350210353732109
1652959831.0411277,1061,0.04752833768725395
1652959832.588109,1475,0.07607272267341614
1652959836.5085585,2172,0.12285879999399185
1652959840.6791396,2924,0.1323288083076477
1652959844.81918,3652,0.11352746188640594
1652959849.2552605,4478,0.08305004239082336
1652959853.936869,5301,0.09000946581363678
1652959857.9841535,5897,0.0813593789935112
1652959860.5135193,6437,0.34749680757522583
1652959863.5545928,6991,0.3637677729129791
1652959867.5988395,7814,0.444646954536438
1652959872.7307146,8680,0.5570619702339172
1652959877.074296,9486,0.5621833801269531
1652959881.9762483,10341,0.6693264245986938
1652959886.2834089,11134,0.6653705835342407
1652959890.5734625,11855,0.7125920057296753
1652959895.7195706,12793,0.9482713937759399
1652959900.6818686,13830,1.037272334098816
1652959905.3447177,14474,0.9138712882995605
1652959909.3679805,15194,0.8032166361808777
1652959912.841263,15771,0.9373742938041687
1652959916.2418609,16400,0.8278217315673828
1652959919.9884248,17177,0.8253203630447388
1652959923.891367,17811,1.0042624473571777
1652959928.0193193,18528,1.0421724319458008
1652959932.5318003,19344,1.661536455154419
1652959936.2077105,20004,1.375259518623352
1652959940.4961424,20765,1.3987301588058472
1652959945.143684,21636,2.091237783432007
1652959953.6101995,23108,3.052123785018921
1652959957.219436,23774,4.827183246612549
1652959960.8577669,24384,7.560967922210693
1652959963.588011,24834,3.6612627506256104
1652959966.4307215,25369,10.188176155090332
1652959968.9511461,25874,6.270720958709717
1652959972.3372955,26466,6.056750297546387
1652959977.1353772,27448,6.4861626625061035
1652959982.442,28305,6.654445648193359
1652959986.198788,28973,7.137679100036621
1652959989.183354,29431,7.194316864013672
1652959991.9489205,29988,7.898548603057861
1652959996.1343675,30665,8.333643913269043
1652959999.403758,31288,8.789215087890625
1652960002.570827,31898,8.51931381225586
1652960006.2019844,32523,8.616923332214355
1652960010.0363896,33159,9.26319694519043
1652960012.7059047,33634,8.568350791931152
1652960015.1011782,34082,9.448969841003418
1652960018.0887442,34626,8.931342124938965
1652960021.171357,35168,9.045079231262207
1652960024.5817792,35826,9.789372444152832
1652960027.8240776,36392,9.345491409301758
1652960030.3308096,36825,9.994261741638184
1652960033.0935795,37362,10.12609577178955
1652960035.7291477,37803,9.372030258178711
1652960037.924895,38215,9.480335235595703
1652960040.6641586,38724,9.528606414794922
1652960042.9479861,39134,9.052337646484375
1652960045.6712654,39638,9.114052772521973
1652960048.7066762,40196,9.371536254882812
1652960051.5782049,40741,10.553918838500977
1652960054.175547,41189,9.550766944885254
1652960056.5195084,41617,9.264960289001465
1652960058.65764,42016,9.01471996307373
1652960061.3237138,42481,9.261398315429688
1652960063.732348,42935,9.240203857421875
1652960066.1831214,43359,9.216445922851562
1652960068.4351485,43791,8.985238075256348
1652960070.8493452,44234,9.558961868286133
1652960073.2577722,44663,8.695151329040527
1652960075.6011326,45058,9.665955543518066
1652960078.0028703,45507,10.010835647583008
1652960081.7199132,46241,9.657890319824219
1652960084.4677117,46684,9.41112232208252
1652960087.7181602,47254,9.928522109985352
1652960089.7703013,47647,9.419268608093262
1652960093.2700245,48327,9.727367401123047
1652960097.7734497,49131,10.080224990844727
1652960101.865334,49804,10.045768737792969
1652960107.3930886,50819,10.633286476135254
1652960110.7824063,51370,10.049454689025879
1652960116.5095854,52379,10.396982192993164
1652960122.7355103,53833,10.422786712646484
1652960133.3666248,55205,11.818278312683105
1652960141.9412854,56604,11.532861709594727
1652960146.046798,57537,10.861680030822754
1652960151.5676403,58202,10.763710021972656
1652960156.8988116,59077,11.168745994567871
1652960162.5437727,59928,10.897441864013672
1652960167.3378763,60719,10.80002212524414
1652960172.1151478,61530,10.682828903198242
1652960176.9306195,62244,11.171048164367676
1652960183.5632205,63291,10.427057266235352
1652960188.9820354,64271,11.215093612670898
1652960201.7261345,66423,9.811928749084473
1652960210.0791368,67523,10.05874252319336
1652960216.3725278,68520,9.70157527923584
1652960222.3806858,69317,9.28219223022461
1652960228.331691,70136,9.815797805786133
1652960234.901319,71063,9.28178882598877
1652960241.2927835,72000,9.916288375854492
1652960247.1148078,72744,9.055234909057617
1652960252.6060083,73420,9.323934555053711
1652960258.2634165,74159,9.417128562927246
1652960264.5515845,75041,9.173100471496582
1652960272.3719852,75945,8.380383491516113
1652960279.9136727,76834,9.218095779418945
1652960286.5123005,77659,8.643048286437988
1652960293.7843006,78482,9.201709747314453
1652960300.8276238,79318,9.010473251342773
1652960308.3986876,80309,9.179917335510254
1652960316.2837675,81141,8.138375282287598
1652960323.9385066,82185,8.291865348815918
1652960332.1968977,83012,8.393682479858398
1652960340.1446903,83964,8.984241485595703
1652960349.27706,84888,8.960648536682129
1652960356.7457352,85774,8.487190246582031
1652960364.9465725,86758,8.916659355163574
1652960375.2225547,88018,9.649930000305176
1652960386.7971437,89371,9.625706672668457
1652960400.6349018,91022,8.636133193969727
1652960416.6935742,92639,8.651189804077148
1652960426.801822,93780,8.910245895385742
1652960437.280098,94855,8.978276252746582
1652960448.7030916,96362,8.735418319702148
1652960460.5232103,97456,9.549440383911133
1652960472.6033163,99178,8.304933547973633
