run,step,value
001,74,0.8144012689590454
001,121,-2.924975633621216
001,274,-12.0059232711792
001,341,-10.822273254394531
001,480,-10.500824928283691
001,739,-10.177553176879883
001,1017,-9.7490816116333
001,1225,-9.721895217895508
001,1370,-9.812512397766113
001,1527,-9.696935653686523
001,1691,-9.544624328613281
001,2119,1.680774450302124
001,2662,13.32923412322998
001,3260,31.65180206298828
001,3859,47.618404388427734
001,4604,56.710166931152344
001,5222,69.12982177734375
001,5921,78.5855941772461
001,6664,90.52132415771484
001,7603,98.14202880859375
001,8275,107.24784851074219
001,9043,114.0527114868164
001,9649,120.46834564208984
002,120,4.024203777313232
002,819,32.11277389526367
002,1086,18.338321685791016
002,1354,11.571897506713867
002,1679,13.773417472839355
002,2313,20.37140655517578
002,3164,42.637107849121094
002,3805,46.8281135559082
002,4522,51.70268630981445
002,5250,53.845455169677734
002,6084,57.594600677490234
002,6382,51.347930908203125
002,6639,46.493927001953125
002,6936,41.901065826416016
002,7244,37.88570785522461
002,7522,34.9541015625
002,7802,32.3422737121582
002,8084,29.94776725769043
002,8376,27.53852653503418
002,8664,25.480533599853516
002,8949,23.71377182006836
002,9239,21.94104766845703
002,9577,19.418603897094727
002,9898,17.40290069580078
003,65,1.07729971408844
003,234,17.963796615600586
003,579,29.025407791137695
003,758,31.23177146911621
003,936,32.27687072753906
003,1092,29.004375457763672
003,1227,23.356597900390625
003,1361,19.05044937133789
003,1554,16.197240829467773
003,2322,22.42256736755371
003,3322,32.724822998046875
003,4140,37.6097297668457
003,4985,42.236629486083984
003,5717,44.24482727050781
003,6456,46.094112396240234
003,7180,47.48017883300781
003,7931,49.06189727783203
003,8659,50.22867965698242
003,9442,51.90593338012695
004,97,2.9917571544647217
004,423,30.727201461791992
004,1118,79.54917907714844
004,1644,93.9828109741211
004,2055,88.55197143554688
004,2349,70.09014129638672
004,3133,91.04347229003906
004,4300,118.29847717285156
004,5575,155.91427612304688
004,6244,165.2467803955078
004,7361,180.79360961914062
004,8039,190.1860809326172
004,8879,200.81568908691406
004,9617,208.07107543945312
005,80,0.28911423683166504
005,402,17.56427574157715
005,1103,26.971311569213867
005,1905,41.78602981567383
005,2743,52.62953186035156
005,3537,58.02177429199219
005,4113,56.421077728271484
005,4594,49.42510986328125
005,5316,51.28057861328125
005,5921,42.91560745239258
005,6362,30.881174087524414
005,6859,34.181636810302734
005,7136,37.004512786865234
005,7411,39.36081314086914
005,7686,41.533843994140625
005,8118,49.564788818359375
005,8842,62.371891021728516
005,9442,74.50961303710938
006,100,0.8775782585144043
006,226,-1.2234852313995361
006,618,2.309410810470581
006,1122,3.8651633262634277
006,1773,17.010440826416016
006,2574,29.802705764770508
006,3343,36.875675201416016
006,4040,41.21092224121094
006,4515,41.1036262512207
006,4579,36.386905670166016
006,4643,32.425045013427734
006,4764,29.873079299926758
006,5442,38.97200012207031
006,6277,44.3015022277832
006,6986,45.763465881347656
006,7746,47.466522216796875
006,8554,49.70268630981445
006,9117,51.3572883605957
006,9934,54.348487854003906
007,91,2.2893669605255127
007,275,-1.496626377105713
007,528,-6.645819664001465
007,797,-7.1023173332214355
007,1065,-7.51364803314209
007,1333,-7.861800193786621
007,1602,-7.91587495803833
007,1870,-7.833621501922607
007,2137,-7.964262008666992
007,2405,-8.0269193649292
007,2571,-1.4171825647354126
007,2597,-1.5128251314163208
007,2621,-1.602897047996521
007,2648,-1.674763560295105
007,2674,-1.7371693849563599
007,2700,-1.7903918027877808
007,2731,-1.7655757665634155
007,2783,-1.471930980682373
007,2843,-1.0664801597595215
007,2986,-0.49683284759521484
007,3139,-0.3376040458679199
007,3281,-0.16353708505630493
007,3516,1.3076850175857544
007,3690,2.0502569675445557
007,3871,2.9262166023254395
007,4032,4.182165145874023
007,4174,5.352409839630127
007,4389,6.161920547485352
007,4643,6.662141799926758
007,4892,6.970329284667969
007,5161,6.963506698608398
007,5403,7.581554412841797
007,5634,7.826661586761475
007,5827,9.609041213989258
007,6033,10.809139251708984
007,6271,9.116804122924805
007,6507,9.982860565185547
007,6870,10.213102340698242
007,7136,11.184911727905273
007,7367,12.296098709106445
007,7604,13.841927528381348
007,8253,18.634981155395508
007,9035,21.730113983154297
007,9652,25.525217056274414
008,107,6.561665058135986
008,132,1.9396426677703857
008,565,2.28698992729187
008,840,-0.9057064652442932
008,1114,-3.1016385555267334
008,1391,-4.478598594665527
008,1668,-5.675926685333252
008,3101,31.884408950805664
008,3824,54.02232360839844
008,4514,58.77633285522461
008,5261,61.70307540893555
008,6272,79.0694808959961
008,7907,95.30709838867188
008,9719,92.84146881103516
009,65,1.1996407508850098
009,243,-1.8987892866134644
009,400,-0.4099245071411133
009,559,0.33751270174980164
009,719,0.7973207235336304
009,878,1.1069921255111694
009,1038,1.3969907760620117
009,1209,2.8329052925109863
009,1897,9.224956512451172
009,2614,14.990121841430664
009,3367,25.542587280273438
009,4994,65.94080352783203
009,5675,75.69876861572266
009,5975,76.84447479248047
009,6362,76.72140502929688
009,6793,81.45121002197266
009,8479,103.28160095214844
009,9519,113.62220764160156
009,10071,122.67955017089844
010,80,4.316596508026123
010,219,-3.5862011909484863
010,312,-7.8234429359436035
010,403,-9.849011421203613
010,495,-11.114424705505371
010,592,-12.077019691467285
010,860,-11.599343299865723
010,1129,-11.193734169006348
010,2424,19.460765838623047
010,3059,25.427379608154297
010,4606,53.54475402832031
010,4996,52.393062591552734
010,5308,48.005062103271484
010,5754,45.25223159790039
010,6419,43.242313385009766
010,7127,47.0307731628418
010,8729,66.1600570678711
010,10430,89.30874633789062
011,10392,214.77841186523438
011,11121,220.51998901367188
011,11779,223.99325561523438
011,13379,235.8887939453125
011,14014,239.19439697265625
011,14760,245.56712341308594
011,15647,254.6880645751953
011,16418,262.8216552734375
011,17156,268.1295471191406
011,18014,276.4979553222656
011,18718,281.9103088378906
011,19488,298.42205810546875
011,20306,312.7014465332031
012,10444,215.2045440673828
012,11141,215.74777221679688
012,11874,220.39466857910156
012,12710,226.0784912109375
012,13767,234.56639099121094
012,14437,237.6021270751953
012,15085,239.57357788085938
012,15691,241.49560546875
012,16409,245.2628173828125
012,17151,249.06036376953125
012,17849,251.95465087890625
012,18508,264.5654602050781
012,19308,276.6647644042969
012,20070,285.23883056640625
013,10476,213.42784118652344
013,11153,212.20620727539062
013,11827,213.50413513183594
013,12436,217.3986358642578
013,13112,223.10098266601562
013,13687,225.4251708984375
013,14262,228.93580627441406
013,15010,234.92507934570312
013,15727,241.44532775878906
013,16439,246.74053955078125
013,17277,247.17124938964844
013,17829,254.5367431640625
013,18523,260.12274169921875
013,19316,256.04608154296875
014,10474,216.7491912841797
014,11216,218.13050842285156
014,11858,221.622314453125
014,12614,227.34649658203125
014,13282,231.45892333984375
014,13935,232.20347595214844
014,14531,234.83628845214844
014,15146,238.1067657470703
014,16043,249.12937927246094
014,17437,260.860595703125
014,18400,270.22418212890625
014,19313,290.7237854003906
014,20159,307.250732421875
015,10600,215.0825958251953
015,11324,213.468017578125
015,11942,214.24920654296875
015,12528,213.78355407714844
015,13157,214.30111694335938
015,13849,219.11131286621094
015,14452,220.6443634033203
015,14984,221.28883361816406
015,15657,223.07196044921875
015,16515,226.35794067382812
015,17176,227.96707153320312
015,17665,236.334716796875
015,18192,243.26651000976562
015,18753,246.74583435058594
015,19468,254.7803497314453
015,20097,264.867431640625
016,10458,213.00643920898438
016,11133,214.3501434326172
016,11856,222.77154541015625
016,12621,231.65866088867188
016,13321,237.52589416503906
016,13955,240.47605895996094
016,14781,247.83009338378906
016,15444,252.08395385742188
016,16154,256.60736083984375
016,16732,258.41656494140625
016,17467,263.3602294921875
016,18369,281.032470703125
016,19144,294.95758056640625
016,20001,305.16552734375
017,10445,212.67608642578125
017,11918,235.5365447998047
017,12884,240.1855010986328
017,13916,254.6699676513672
017,14734,261.56768798828125
017,15611,268.25921630859375
017,16468,274.17755126953125
017,17154,278.028076171875
017,17714,279.17413330078125
017,18381,282.59033203125
017,19154,289.2665100097656
017,20078,306.4204406738281
018,10384,214.62918090820312
018,11100,219.94410705566406
018,11663,222.10877990722656
018,12220,224.04933166503906
018,12842,228.2021942138672
018,13529,231.820556640625
018,14091,233.0673370361328
018,14654,235.63340759277344
018,15249,238.3950653076172
018,15960,242.8812713623047
018,16704,247.4424591064453
018,17521,262.28631591796875
018,18163,272.87542724609375
018,18916,279.9998779296875
018,19602,288.61138916015625
018,20161,296.9206848144531
019,10481,213.33340454101562
019,12113,225.33888244628906
019,13079,233.64051818847656
019,13796,233.67369079589844
019,14548,233.74855041503906
019,15320,237.61927795410156
019,16017,233.2645721435547
019,16619,226.0819091796875
019,17382,223.2582244873047
019,17858,223.3986053466797
019,18496,225.91061401367188
019,19020,235.60943603515625
019,19485,241.33570861816406
019,19969,243.8302459716797
020,10501,213.5126190185547
020,11019,210.5795440673828
020,11570,212.7633819580078
020,12195,217.11695861816406
020,12768,220.3307342529297
020,13199,220.26937866210938
020,14107,226.56959533691406
020,14704,229.2013702392578
020,15345,231.7488555908203
020,15944,233.90045166015625
020,16592,236.71954345703125
020,17165,247.72706604003906
020,17877,258.51324462890625
020,18406,262.52435302734375
020,19054,268.2758483886719
020,19679,276.5923156738281
021,21196,327.2372741699219
021,21889,332.3759765625
021,23037,350.09423828125
021,24251,375.7000732421875
021,25280,398.66741943359375
021,26715,424.8228759765625
021,27864,432.35302734375
021,28769,433.5103454589844
021,29796,434.9207763671875
022,21258,325.2394104003906
022,22280,338.9144592285156
022,23260,356.41851806640625
022,24263,371.88262939453125
022,24970,376.1708984375
022,25783,375.52587890625
022,26710,370.5751647949219
022,27439,368.20172119140625
022,28470,387.55072021484375
022,29484,395.3062744140625
023,21339,330.3416442871094
023,22229,337.00128173828125
023,23663,351.8583679199219
023,24907,370.4201965332031
023,26511,405.0371398925781
023,28297,436.315673828125
023,29646,462.15655517578125
024,21485,331.8495788574219
024,22299,342.7454528808594
024,23247,359.9727478027344
024,24756,389.44451904296875
024,25798,412.70166015625
024,26966,430.9032287597656
024,27772,436.9425354003906
024,28634,440.2006530761719
024,29764,460.266845703125
024,30805,475.0541687011719
025,21203,326.4591064453125
025,22065,338.0916748046875
025,22877,351.1723327636719
025,24390,379.66937255859375
025,25806,411.56280517578125
025,26860,418.7412109375
025,27857,430.11920166015625
025,29283,450.0610656738281
025,30686,476.2969665527344
026,21415,331.0921325683594
026,22325,344.30084228515625
026,23867,373.9653625488281
026,24627,388.96783447265625
026,25644,417.7105712890625
026,26666,432.28704833984375
026,27395,434.5426940917969
026,28233,436.1651306152344
026,29279,454.6185302734375
026,30269,469.69500732421875
027,21178,327.29168701171875
027,21919,333.52581787109375
027,23073,355.0013122558594
027,24196,377.7566223144531
027,25176,401.892578125
027,26335,422.1715393066406
027,28168,458.17388916015625
027,29763,483.4697570800781
028,21125,326.35968017578125
028,21860,334.57879638671875
028,22796,349.8642272949219
028,23826,367.973876953125
028,24949,392.2512512207031
028,26114,408.3281555175781
028,27648,425.85186767578125
028,29139,435.3157958984375
028,30387,447.7403869628906
029,21169,326.9797058105469
029,21920,336.45587158203125
029,23525,368.9979248046875
029,24728,398.6629638671875
029,26127,428.306640625
029,27011,432.0415954589844
029,28113,446.6761779785156
029,29425,466.19891357421875
029,30568,490.011474609375
030,21259,327.58563232421875
030,22101,337.04583740234375
030,22576,340.4670715332031
030,23466,355.6070861816406
030,24701,375.7224426269531
030,25581,377.7984619140625
030,26458,386.4966735839844
030,27121,381.7486572265625
030,27785,386.210693359375
030,28687,395.716796875
030,29668,410.1869201660156
030,30972,431.1173095703125
031,31265,507.53887939453125
031,32926,521.3721313476562
031,34466,551.6522216796875
031,35392,559.7652587890625
031,36998,590.40380859375
031,38250,608.289306640625
031,39476,607.8449096679688
031,40749,624.437744140625
032,31227,504.3541564941406
032,33184,538.8053588867188
032,34044,542.046875
032,35028,546.8692626953125
032,36259,555.6289672851562
032,37575,569.6455078125
032,39547,595.1965942382812
032,40675,603.8478393554688
033,31140,504.6980285644531
033,32113,514.8473510742188
033,32826,517.7443237304688
033,33505,518.3579711914062
033,34395,524.1235961914062
033,35118,529.9638061523438
033,35930,524.816650390625
033,36730,530.1620483398438
033,37430,523.5048217773438
