run,step,value
001,2048,16.362585067749023
001,4096,26.117507934570312
001,6144,39.84861373901367
001,8192,60.80266571044922
001,10240,78.74552154541016
001,12288,94.95001220703125
001,14336,118.08662414550781
001,16384,134.81591796875
001,18432,149.86170959472656
001,20480,164.54595947265625
002,2048,18.2801513671875
002,4096,23.83260726928711
002,6144,33.75226974487305
002,8192,56.66163635253906
002,10240,80.61553192138672
002,12288,106.97216033935547
002,14336,132.720947265625
002,16384,145.2060089111328
002,18432,166.80953979492188
002,20480,182.74998474121094
003,2048,16.60863494873047
003,4096,28.321434020996094
003,6144,43.24177932739258
003,8192,60.244712829589844
003,10240,83.75807189941406
003,12288,108.6680679321289
003,14336,124.87525939941406
003,16384,147.0187530517578
003,18432,161.16885375976562
003,20480,173.59466552734375
004,2048,17.22494888305664
004,4096,22.193923950195312
004,6144,34.86033248901367
004,8192,59.60504913330078
004,10240,82.98019409179688
004,12288,99.61310577392578
004,14336,115.5699691772461
004,16384,135.88165283203125
004,18432,157.73793029785156
004,20480,173.32872009277344
005,2048,16.372262954711914
005,4096,27.891632080078125
005,6144,40.5919303894043
005,8192,63.579246520996094
005,10240,78.79357147216797
005,12288,103.90901947021484
005,14336,115.3351821899414
005,16384,136.66123962402344
005,18432,153.6118621826172
005,20480,165.912353515625
006,2048,16.499439239501953
006,4096,21.730972290039062
006,6144,37.48444747924805
006,8192,58.65654373168945
006,10240,80.67523956298828
006,12288,101.10225677490234
006,14336,118.31199645996094
006,16384,134.737060546875
006,18432,150.91761779785156
006,20480,163.74893188476562
007,2048,14.138360977172852
007,4096,22.65190887451172
007,6144,42.234798431396484
007,8192,62.25251770019531
007,10240,82.0537109375
007,12288,102.50560760498047
007,14336,121.64842224121094
007,16384,139.17575073242188
007,18432,158.35581970214844
007,20480,172.49822998046875
008,2048,14.417354583740234
008,4096,24.376171112060547
008,6144,41.37643051147461
008,8192,62.9486083984375
008,10240,83.56780242919922
008,12288,105.98603820800781
008,14336,132.6021728515625
008,16384,150.32142639160156
008,18432,163.80487060546875
008,20480,183.27195739746094
009,2048,15.84768009185791
009,4096,30.790285110473633
009,6144,47.45663070678711
009,8192,68.07581329345703
009,10240,82.9063720703125
009,12288,106.03649139404297
009,14336,118.97527313232422
009,16384,132.4962158203125
009,18432,144.95895385742188
009,20480,164.65869140625
010,2048,18.650297164916992
010,4096,23.833507537841797
010,6144,34.72146224975586
010,8192,59.94845199584961
010,10240,85.88267517089844
010,12288,111.0987319946289
010,14336,131.80490112304688
010,16384,146.2076873779297
010,18432,155.97708129882812
010,20480,172.5069580078125
011,22528,142.71690368652344
011,24576,130.09849548339844
011,26624,114.87926483154297
011,28672,134.46507263183594
011,30720,153.3883056640625
011,32768,171.37538146972656
011,34816,186.7598114013672
011,36864,200.0453643798828
011,38912,209.4456024169922
011,40960,221.09405517578125
012,22528,143.12564086914062
012,24576,118.67633819580078
012,26624,112.98351287841797
012,28672,123.90937042236328
012,30720,151.67398071289062
012,32768,172.91754150390625
012,34816,195.41871643066406
012,36864,207.4791259765625
012,38912,221.52578735351562
012,40960,235.82229614257812
013,22528,148.81704711914062
013,24576,127.5182876586914
013,26624,121.74702453613281
013,28672,131.803955078125
013,30720,158.34722900390625
013,32768,173.3141326904297
013,34816,189.48069763183594
013,36864,203.01568603515625
013,38912,221.57408142089844
013,40960,231.77825927734375
014,22528,157.37159729003906
014,24576,139.9253387451172
014,26624,125.2249526977539
014,28672,134.59889221191406
014,30720,154.32545471191406
014,32768,171.83326721191406
014,34816,189.95176696777344
014,36864,208.2516326904297
014,38912,222.14044189453125
014,40960,235.71734619140625
015,22528,145.7536163330078
015,24576,125.7554931640625
015,26624,113.22605895996094
015,28672,131.1508331298828
015,30720,150.8013916015625
015,32768,166.69488525390625
015,34816,176.05902099609375
015,36864,186.0561065673828
015,38912,196.07839965820312
015,40960,205.31231689453125
016,22528,145.962646484375
016,24576,116.7973403930664
016,26624,103.92643737792969
016,28672,124.58131408691406
016,30720,147.7659149169922
016,32768,170.17369079589844
016,34816,183.46612548828125
016,36864,197.4833984375
016,38912,213.98406982421875
016,40960,227.07144165039062
017,22528,140.8433837890625
017,24576,123.55399322509766
017,26624,115.0587387084961
017,28672,132.70791625976562
017,30720,163.0659637451172
017,32768,179.95602416992188
017,34816,194.44564819335938
017,36864,206.85110473632812
017,38912,218.8927764892578
017,40960,230.3863983154297
018,22528,151.71749877929688
018,24576,129.59796142578125
018,26624,117.01226043701172
018,28672,126.12228393554688
018,30720,150.51950073242188
018,32768,166.370361328125
018,34816,181.7667694091797
018,36864,195.00807189941406
018,38912,203.55923461914062
018,40960,220.54710388183594
019,22528,162.63482666015625
019,24576,150.06707763671875
019,26624,143.22914123535156
019,28672,140.69187927246094
019,30720,161.58795166015625
019,32768,176.3415985107422
019,34816,181.8941192626953
019,36864,196.5055694580078
019,38912,203.5412139892578
019,40960,213.1794891357422
020,22528,146.6377716064453
020,24576,132.39068603515625
020,26624,124.59716796875
020,28672,133.8819580078125
020,30720,154.9926300048828
020,32768,169.3422393798828
020,34816,180.34458923339844
020,36864,196.3506317138672
020,38912,214.75509643554688
020,40960,234.18539428710938
021,43008,247.33277893066406
021,45056,255.86595153808594
021,47104,266.22918701171875
021,49152,279.1107482910156
021,51200,292.0580749511719
021,53248,300.5767517089844
021,55296,309.9494934082031
021,57344,318.2119445800781
021,59392,333.7245788574219
021,61440,336.4638366699219
022,43008,247.3489532470703
022,45056,254.45062255859375
022,47104,264.8232727050781
022,49152,280.24578857421875
022,51200,293.6792907714844
022,53248,309.3806457519531
022,55296,316.1995544433594
022,57344,327.3977355957031
022,59392,342.86358642578125
022,61440,352.150146484375
023,43008,248.93045043945312
023,45056,256.17138671875
023,47104,266.4720764160156
023,49152,279.35296630859375
023,51200,289.5720520019531
023,53248,300.9259948730469
023,55296,309.83026123046875
023,57344,320.4559326171875
023,59392,330.2318420410156
023,61440,344.2777099609375
024,43008,245.4098358154297
024,45056,255.36691284179688
024,47104,265.9253845214844
024,49152,281.7025451660156
024,51200,291.94049072265625
024,53248,300.80340576171875
024,55296,313.03485107421875
024,57344,326.2734375
024,59392,334.53729248046875
024,61440,343.44219970703125
025,43008,246.16453552246094
025,45056,254.25765991210938
025,47104,267.0234069824219
025,49152,286.4852600097656
025,51200,301.25286865234375
025,53248,318.333251953125
025,55296,337.3143310546875
025,57344,350.6421813964844
025,59392,369.3348388671875
025,61440,369.4606018066406
026,43008,246.1633758544922
026,45056,257.1544189453125
026,47104,266.3650817871094
026,49152,282.81317138671875
026,51200,295.8329772949219
026,53248,306.8570861816406
026,55296,320.1174011230469
026,57344,332.0582580566406
026,59392,340.2391357421875
026,61440,348.8495178222656
027,43008,249.08102416992188
027,45056,258.10589599609375
027,47104,267.09619140625
027,49152,281.5517883300781
027,51200,294.8702392578125
027,53248,305.4920349121094
027,55296,314.32598876953125
027,57344,319.1878662109375
027,59392,330.4749755859375
027,61440,338.9351501464844
028,43008,250.75262451171875
028,45056,258.94415283203125
028,47104,270.050537109375
028,49152,281.1783752441406
028,51200,293.65216064453125
